Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,artist,bpm,genre,is_hit,artist_name
,,,,Cariocas,,195733.0,,0.546,0.441,,-15.022,,0.0457,0.581,0.0596,0.357,0.403,,,,Adriana Calcanhotto,79.909,mpb,0.0,
,,,,Sem Filtro,,229032.0,,0.832,0.635,,-8.272,,0.112,0.286,8.45e-06,0.459,0.64,,,,Banda Eva,131.964,mpb,0.0,
,,,,Estações,,194414.0,,0.613,0.442,,-11.04,,0.0295,0.581,5.51e-06,0.0987,0.373,,,,Erick Roza,79.988,mpb,0.0,
,,,,Você Me Pergunta,,234938.0,,0.673,0.127,,-17.467,,0.0386,0.885,0.0,0.122,0.271,,,,Rubel;Adriana Calcanhotto,89.981,mpb,0.0,
,,,,O Futuro Já Sabia,,201806.0,,0.641,0.614,,-8.296,,0.0846,0.176,4.73e-05,0.123,0.551,,,,Mariana Aydar;Chico César,157.969,mpb,0.0,
,,,,Disritmia,,262706.0,,0.723,0.505,,-8.43,,0.137,0.333,0.00038,0.0658,0.396,,,,Zeca Baleiro,118.114,mpb,0.0,
,,,,Carta de Amor,,423480.0,,0.747,0.346,,-10.789,,0.436,0.125,7.93e-06,0.209,0.417,,,,Maria Bethânia,87.864,mpb,0.0,
,,,,Mistério no Olhar,,225840.0,,0.672,0.794,,-9.037,,0.0353,0.000749,0.00714,0.0467,0.963,,,,Saulo Duarte e a Unidade;Saulo Duarte;Klaus Sena;João Leão;Beto Gibbs,95.002,mpb,0.0,
,,,,Piloto Automático,,189445.0,,0.611,0.381,,-13.504,,0.0581,0.795,0.0,0.346,0.259,,,,Sandy,125.928,mpb,0.0,
,,,,Mensagem de Amor - Remasterizado 2013,,265226.0,,0.719,0.794,,-8.007,,0.0282,0.0404,0.000309,0.0927,0.586,,,,Leo Jaime,121.494,mpb,0.0,
,,,,Iemanjá Rainha do Mar / Beira-Mar,,218746.0,,0.817,0.422,,-11.819,,0.118,0.345,0.0,0.13,0.758,,,,Maria Bethânia,93.02,mpb,0.0,
,,,,Girassol (Ao Vivo),,242733.0,,0.467,0.967,,-5.514,,0.0889,0.00411,1.89e-06,0.96,0.588,,,,Cidade Negra,161.862,mpb,0.0,
,,,,As Palavras,,250520.0,,0.638,0.5,,-9.163,,0.038,0.357,0.00247,0.12,0.372,,,,Vanessa Da Mata,141.947,mpb,0.0,
,,,,Claridades,,204712.0,,0.324,0.215,,-11.887,,0.0345,0.805,0.0,0.101,0.364,,,,Liniker e os Caramelows;Liniker;Caramelows,117.348,mpb,0.0,
,,,,Pluma Black,,133507.0,,0.787,0.509,,-5.825,,0.0798,0.0853,0.0,0.191,0.778,,,,Tulipa Ruiz;Negro Leo,73.885,mpb,0.0,
,,,,Nós - Ao Vivo,,178759.0,,0.588,0.764,,-9.266,,0.154,0.544,3.48e-06,0.698,0.557,,,,Cássia Eller,105.903,mpb,0.0,
,,,,Caranguejo / O Cravo e a Rosa,,135640.0,,0.765,0.345,,-8.858,,0.0363,0.323,7.83e-06,0.321,0.741,,,,Palavra Cantada,144.039,mpb,0.0,
,,,,Chalana,,137600.0,,0.266,0.0955,,-19.042,,0.0333,0.805,0.0,0.0763,0.249,,,,Almir Sater,182.929,mpb,0.0,
,,,,Reggae Town (feat. Natiruts),,224533.0,,0.657,0.858,,-6.361,,0.0488,0.00662,2.45e-05,0.0597,0.628,,,,Jota Quest;Natiruts,92.994,mpb,1.0,
,,,,Sossego (Ao Vivo),,205640.0,,0.701,0.907,,-5.938,,0.0624,0.38,0.00647,0.663,0.67,,,,Tim Maia,111.023,mpb,0.0,
,,,,Segue o Seco - Ao Vivo,,178133.0,,0.472,0.674,,-11.831,,0.055,0.101,0.000151,0.112,0.829,,,,Marisa Monte,168.929,mpb,0.0,
,,,,Tão bem,,244133.0,,0.581,0.658,,-11.49,,0.0391,0.63,0.0,0.246,0.746,,,,Lulu Santos,87.157,mpb,0.0,
,,,,Como Eu Quero - Ao Vivo,,250440.0,,0.416,0.421,,-8.574,,0.0391,0.876,0.0,0.959,0.488,,,,Leoni,120.918,mpb,0.0,
,,,,Luz dos Olhos - Ao Vivo,,471253.0,,0.437,0.595,,-8.546,,0.0401,0.588,3.42e-06,0.685,0.393,,,,Nando Reis;ANAVITÓRIA,79.511,mpb,0.0,
,,,,Pot-Pourri: Amor Estou Sofrendo / Que Nem Iôiô / Doce Inimigo - Ao vivo,,488826.0,,0.47,0.818,,-10.298,,0.0441,0.679,0.755,0.756,0.886,,,,Jorge Aragão,104.407,mpb,0.0,
,,,,Enquanto durmo,,263360.0,,0.738,0.679,,-7.631,,0.0312,0.402,7.77e-05,0.153,0.873,,,,Zélia Duncan,123.946,mpb,0.0,
,,,,Acreditar,,153333.0,,0.506,0.577,,-8.048,,0.112,0.38,0.0,0.919,0.695,,,,Dona Ivone Lara,90.629,mpb,0.0,
,,,,Volta,,251250.0,,0.549,0.787,,-5.316,,0.0417,0.0809,0.0159,0.281,0.534,,,,Johnny Hooker,135.954,mpb,0.0,
,,,,Samba Do Approach,,229080.0,,0.716,0.783,,-6.711,,0.302,0.477,0.0,0.112,0.932,,,,Zeca Baleiro,99.0,mpb,0.0,
,,,,Acorda Amor,,140640.0,,0.547,0.522,,-13.369,,0.0762,0.305,8.3e-05,0.125,0.536,,,,Chico Buarque,87.616,mpb,0.0,
,,,,Envelheço Na Cidade,,247013.0,,0.405,0.93,,-5.573,,0.0722,0.0187,0.000216,0.356,0.432,,,,Ira!,127.336,mpb,1.0,
,,,,Abrázame Así - Versão Remasterizada,,279960.0,,0.461,0.239,,-10.691,,0.0289,0.863,0.0112,0.0885,0.232,,,,Roberto Carlos,87.012,mpb,0.0,
,,,,Tá Bom,,138746.0,,0.78,0.472,,-7.239,,0.0304,0.745,4.71e-05,0.0984,0.837,,,,Los Hermanos,98.099,mpb,0.0,
,,,,Os Anjos - Ao Vivo,,149733.0,,0.35,0.966,,-5.934,,0.31,0.173,5.65e-05,0.483,0.217,,,,Legião Urbana,177.177,mpb,0.0,
,,,,Fé Em Deus - Live From Brazil/2007,,230533.0,,0.543,0.795,,-7.565,,0.153,0.62,0.0,0.678,0.691,,,,Diogo Nogueira,88.222,mpb,0.0,
,,,,Esqueça (Forget Him),,219493.0,,0.454,0.367,,-12.251,,0.0285,0.137,2.87e-05,0.171,0.142,,,,Fábio Jr.,113.25,mpb,0.0,
,,,,Deixa o Verão,,159933.0,,0.568,0.811,,-6.509,,0.0358,0.473,0.0997,0.261,0.966,,,,Los Hermanos,136.987,mpb,0.0,
,,,,A Maçã,,202920.0,,0.353,0.373,,-9.679,,0.0408,0.78,2.69e-06,0.251,0.392,,,,Raul Seixas,135.255,mpb,1.0,
,,,,Táxi Lunar (feat. Geraldo Azevedo),,236933.0,,0.637,0.41,,-9.69,,0.0296,0.343,5.66e-06,0.172,0.347,,,,Zé Ramalho;Geraldo Azevedo,123.526,mpb,0.0,
,,,,Eu queria ter uma bomba,,193600.0,,0.602,0.629,,-6.777,,0.0342,0.252,0.0,0.699,0.41,,,,Barão Vermelho,140.734,mpb,0.0,
,,,,"Madalena - Ao Vivo Em Teatro Karl Marx,Cuba/2011",,147539.0,,0.645,0.563,,-10.995,,0.0546,0.347,1.39e-05,0.685,0.682,,,,Diogo Nogueira,86.0,mpb,0.0,
,,,,De Onde Eu Vim,,224847.0,,0.725,0.248,,-13.546,,0.0668,0.829,0.0,0.0713,0.641,,,,Maria Bethânia,147.92,mpb,0.0,
,,,,Ciranda da Rosa Vermelha - Ao Vivo,,256000.0,,0.626,0.723,,-7.324,,0.0536,0.565,0.0,0.49,0.456,,,,Elba Ramalho;Alceu Valença,98.053,mpb,0.0,
,,,,Faz um Carnaval Comigo,,212469.0,,0.719,0.525,,-8.932,,0.0653,0.289,0.0,0.276,0.811,,,,Pedro Luís;Batman Zavareze;Jade Baraldo,135.959,mpb,0.0,
,,,,Sinais de Fogo - Ao Vivo,,329120.0,,0.364,0.841,,-8.882,,0.405,0.449,0.0,0.954,0.349,,,,Preta Gil;Ana Carolina,102.477,mpb,0.0,
,,,,Cordeiro de Nanã,,282760.0,,0.42,0.363,,-12.379,,0.0338,0.897,0.000507,0.109,0.518,,,,Mateus Aleluia;Fabiana Aleluia,128.918,mpb,0.0,
,,,,Asa Branca,,168266.0,,0.687,0.612,,-6.329,,0.0322,0.472,0.0,0.0886,0.962,,,,Luiz Gonzaga,121.021,mpb,0.0,
,,,,É Proibido Fumar - Versão remasterizada,,151800.0,,0.544,0.628,,-9.613,,0.0323,0.0994,0.0,0.323,0.871,,,,Roberto Carlos,147.116,mpb,0.0,
,,,,Álibi (Ao Vivo),,213573.0,,0.314,0.404,,-9.568,,0.0546,0.342,2.73e-06,0.983,0.105,,,,Djavan,87.208,mpb,0.0,
,,,,Lilás (Ao Vivo),,273666.0,,0.421,0.865,,-6.677,,0.16,0.104,3.85e-06,0.728,0.58,,,,Djavan,145.475,mpb,0.0,
,,,,Esse Amor Chegou,,152801.0,,0.821,0.355,,-7.15,,0.0392,0.854,0.0,0.104,0.588,,,,Roberta Sá,117.286,mpb,0.0,
,,,,Queremos Saber - Ao Vivo,,192666.0,,0.556,0.275,,-12.969,,0.0619,0.686,0.0,0.696,0.384,,,,Cássia Eller,78.503,mpb,0.0,
,,,,Palpite,,227960.0,,0.557,0.461,,-9.7,,0.0283,0.388,0.0,0.228,0.458,,,,Anna Luisa,81.919,mpb,0.0,
,,,,A Estrada,,282093.0,,0.692,0.886,,-5.799,,0.0417,0.277,4.86e-05,0.184,0.853,,,,Cidade Negra,96.12,mpb,0.0,
,,,,Estardalhaço,,172834.0,,0.57,0.817,,-4.657,,0.0701,0.214,0.0,0.0771,0.776,,,,Tulipa Ruiz,174.241,mpb,0.0,
,,,,Brasil,,168400.0,,0.662,0.763,,-8.695,,0.0698,0.0155,0.0,0.223,0.836,,,,Gal Costa,127.284,mpb,0.0,
,,,,No Escuro,,176603.0,,0.668,0.359,,-8.73,,0.0329,0.489,0.0,0.183,0.363,,,,Sandy;Maria Gadú,119.979,mpb,0.0,
,,,,Me Dê Motivo,,433133.0,,0.489,0.511,,-9.273,,0.0482,0.0366,0.00631,0.726,0.0958,,,,Tim Maia,66.814,mpb,0.0,
,,,,Como Se O Amanha Não Fosse Chegar - Ao Vivo,,182810.0,,0.483,0.688,,-2.578,,0.0317,0.806,3.47e-06,0.681,0.579,,,,Big Up,145.22,mpb,0.0,
,,,,Cabelo pixaim - Ao vivo,,195773.0,,0.453,0.875,,-8.719,,0.107,0.38,0.34,0.902,0.66,,,,Jorge Aragão,115.783,mpb,0.0,
,,,,Se Você Fosse Minha,,229547.0,,0.554,0.759,,-5.651,,0.033,0.0131,0.0312,0.479,0.725,,,,Maglore,90.862,mpb,1.0,
,,,,O Tempo se Transforma em Memória,,136132.0,,0.67,0.659,,-9.986,,0.0391,0.288,0.0,0.36,0.905,,,,Ana Carolina,90.004,mpb,0.0,
,,,,Saber Amar,,205640.0,,0.723,0.428,,-13.969,,0.032,0.277,0.192,0.153,0.672,,,,Os Paralamas Do Sucesso,117.092,mpb,0.0,
,,,,Flerte,,142911.0,,0.48,0.727,,-6.671,,0.0864,0.442,0.252,0.0812,0.631,,,,Rachel Reis,90.009,mpb,0.0,
,,,,Eu Vou Fazer Você Voar,,216053.0,,0.607,0.54,,-14.257,,0.0355,0.37,0.00196,0.264,0.532,,,,Alceu Valença,101.047,mpb,0.0,
,,,,O Amor Não Sabe Esperar,,241560.0,,0.657,0.515,,-9.965,,0.0811,0.0843,3.4e-06,0.164,0.667,,,,Os Paralamas Do Sucesso;Marisa Monte,168.306,mpb,0.0,
,,,,Maio - Ao Vivo,,177093.0,,0.648,0.791,,-7.734,,0.0299,0.559,3.14e-06,0.892,0.699,,,,Kid Abelha,124.029,mpb,0.0,
,,,,Guerra e Paz,,185815.0,,0.741,0.626,,-8.036,,0.0332,0.0882,0.000192,0.11,0.827,,,,Jota Quest,93.995,mpb,1.0,
,,,,Caeu,,262893.0,,0.629,0.544,,-6.39,,0.0483,0.269,0.0,0.119,0.469,,,,Liniker e os Caramelows;Liniker;Caramelows,135.04,mpb,0.0,
,,,,Seja Como For,,219320.0,,0.574,0.554,,-6.928,,0.0272,0.168,0.0,0.143,0.685,,,,Banda do Mar,120.011,mpb,0.0,
,,,,Além do Que Se Vê - Ao Vivo,,224813.0,,0.431,0.771,,-8.85,,0.0582,0.00934,0.000453,0.481,0.311,,,,Los Hermanos,142.222,mpb,0.0,
,,,,Nesse Sofá,,317255.0,,0.438,0.275,,-12.096,,0.0381,0.761,0.000381,0.111,0.173,,,,Bala Desejo;Dora Morelenbaum;Zé Ibarra;Julia Mestre;Lucas Nunes,118.555,mpb,0.0,
,,,,E.C.T.,,228892.0,,0.804,0.681,,-7.97,,0.0344,0.264,0.0,0.251,0.699,,,,Cássia Eller,120.173,mpb,0.0,
,,,,Educação sentimental II,,291906.0,,0.659,0.712,,-9.233,,0.0263,0.00673,0.00128,0.17,0.857,,,,Kid Abelha,139.678,mpb,0.0,
,,,,O Passageiro (The Passenger),,255893.0,,0.561,0.592,,-9.55,,0.0282,0.124,0.0,0.134,0.62,,,,Capital Inicial,141.841,mpb,1.0,
,,,,Tudo com você - Remasterizado em 2001,,181080.0,,0.813,0.762,,-6.712,,0.0482,0.432,0.000124,0.0918,0.772,,,,Lulu Santos,120.363,mpb,0.0,
,,,,Jardins Da Babilônia,,190960.0,,0.618,0.701,,-11.905,,0.0611,0.072,0.0,0.0627,0.889,,,,Rita Lee;Roberto De Carvalho,124.449,mpb,0.0,
,,,,Gostoso Demais,,234160.0,,0.564,0.606,,-12.175,,0.0664,0.599,9.33e-05,0.275,0.803,,,,Elba Ramalho;Dominguinhos,175.539,mpb,0.0,
,,,,Conversa de Botas Batidas - Ao Vivo,,288723.0,,0.363,0.755,,-8.784,,0.051,0.463,0.00226,0.906,0.436,,,,Los Hermanos,136.296,mpb,0.0,
,,,,Vamos Viver,,199386.0,,0.576,0.766,,-5.798,,0.027,0.0755,0.00335,0.111,0.886,,,,Detonautas Roque Clube,130.018,mpb,0.0,
,,,,A Vida Quis Assim,,224614.0,,0.664,0.36,,-8.835,,0.0407,0.806,0.0,0.107,0.247,,,,Oswaldo Montenegro,59.987,mpb,0.0,
,,,,Waiting For You (Party On),,160826.0,,0.765,0.787,,-6.114,,0.0792,0.0544,0.0,0.099,0.477,,,,Jota Quest,127.933,mpb,1.0,
,,,,Saudosa Maloca,,139960.0,,0.695,0.624,,-12.002,,0.219,0.636,1.83e-06,0.143,0.774,,,,Adoniran Barbosa,96.544,mpb,0.0,
,,,,O Caramujo e a Saúva,,178640.0,,0.723,0.515,,-6.206,,0.171,0.824,0.0,0.146,0.705,,,,Palavra Cantada,125.551,mpb,0.0,
,,,,Eu e Ela,,217840.0,,0.442,0.515,,-8.239,,0.0385,0.753,0.0,0.133,0.575,,,,Vander Lee,169.595,mpb,0.0,
,,,,Cabelo Loiro,,59426.0,,0.733,0.297,,-12.708,,0.0543,0.949,1.4e-06,0.222,0.963,,,,Almir Sater,143.234,mpb,0.0,
,,,,Carcará,,163160.0,,0.653,0.679,,-7.354,,0.0714,0.673,0.000441,0.608,0.877,,,,Maria Bethânia,130.964,mpb,0.0,
,,,,Você Vai Lembrar De Mim,,289666.0,,0.384,0.732,,-6.518,,0.0317,0.0209,0.0,0.173,0.302,,,,Nenhum De Nós,188.061,mpb,0.0,
,,,,Swing de Campo Grande,,207800.0,,0.599,0.813,,-8.705,,0.053,0.746,0.00544,0.944,0.77,,,,Casuarina,101.904,mpb,0.0,
,,,,Nos lençóis desse reggae,,270160.0,,0.579,0.724,,-7.28,,0.0483,0.156,3.86e-05,0.0372,0.804,,,,Zélia Duncan,113.351,mpb,0.0,
,,,,Sapato 36,,199533.0,,0.369,0.5,,-11.338,,0.0422,0.0223,0.0,0.083,0.56,,,,Raul Seixas,173.498,mpb,0.0,
,,,,Quem Não Quer Sou Eu (Ao Vivo),,324253.0,,0.554,0.693,,-6.85,,0.0562,0.354,0.00092,0.834,0.506,,,,Seu Jorge,97.664,mpb,0.0,
,,,,Areia,,223579.0,,0.358,0.209,,-10.562,,0.0329,0.817,0.0,0.106,0.106,,,,Sandy;Lucas Lima,87.041,mpb,0.0,
,,,,Pétala (Ao Vivo),,261200.0,,0.374,0.441,,-8.167,,0.0299,0.272,0.000104,0.951,0.112,,,,Djavan,133.766,mpb,0.0,
,,,,Na Puxada da Rede,,219754.0,,0.712,0.705,,-5.589,,0.0664,0.748,0.0,0.694,0.886,,,,Maze;José Gil;Mariá Pinkusfeld,96.05,mpb,0.0,
,,,,Chega de Saudade,,152880.0,,0.66,0.543,,-12.914,,0.0457,0.628,0.0135,0.0834,0.423,,,,Toquinho,86.994,mpb,0.0,
,,,,Vapor Barato (feat. Zeca Baleiro),,411733.0,,0.537,0.403,,-10.054,,0.0356,0.533,0.0,0.966,0.237,,,,Gal Costa;Zeca Baleiro,123.647,mpb,0.0,
,,,,Fim do Horizonte,,200608.0,,0.613,0.533,,-7.584,,0.191,0.684,0.000701,0.0863,0.579,,,,Diogo Nogueira;Hamilton De Holanda,73.788,mpb,0.0,
,,,,Canção Com Teu Nome,,254185.0,,0.647,0.292,,-10.813,,0.0286,0.725,0.0,0.138,0.353,,,,Luamarte,115.982,mpb,0.0,
,,,,Endereço,,205025.0,,0.538,0.706,,-5.416,,0.0726,0.518,0.0,0.229,0.679,,,,Jorge Vercillo,173.965,mpb,0.0,
,,,,Pulmões,,254326.0,,0.298,0.344,,-11.043,,0.0281,0.279,0.0107,0.0979,0.132,,,,Paulo Nazareth;Marcos Almeida;Os Arrais,93.248,mpb,0.0,
,,,,O Segundo Sol,,257545.0,,0.672,0.621,,-7.001,,0.031,0.104,0.0,0.269,0.821,,,,Gilberto Gil,149.95,mpb,0.0,
,,,,Incrivelmente,,267972.0,,0.592,0.412,,-9.381,,0.0263,0.563,4e-05,0.102,0.192,,,,Projeto Norte,96.911,mpb,0.0,
,,,,Você,,196506.0,,0.823,0.382,,-10.552,,0.0736,0.0926,0.00495,0.108,0.749,,,,Os Paralamas Do Sucesso,144.438,mpb,0.0,
,,,,Lindo Lago do Amor,,170986.0,,0.67,0.395,,-10.742,,0.0277,0.632,9.52e-05,0.124,0.625,,,,Adriana Partimpim,125.467,mpb,0.0,
,,,,Onde Você Mora? (Acústico),,298293.0,,0.719,0.738,,-4.682,,0.061,0.129,0.00115,0.0718,0.783,,,,Cidade Negra,90.015,mpb,0.0,
,,,,Olhos Vermelhos,,213960.0,,0.339,0.455,,-7.308,,0.0287,0.0141,0.0,0.136,0.229,,,,Capital Inicial,133.741,mpb,0.0,
,,,,Começa Tudo Outra Vez,,192634.0,,0.567,0.5,,-10.813,,0.0256,0.41,0.000474,0.126,0.473,,,,Roberta Campos;Humberto Gessinger,98.037,mpb,0.0,
,,,,Vi Mamãe Oxum Na Cachoeira - Live,,105240.0,,0.59,0.697,,-8.046,,0.0323,0.75,0.000163,0.621,0.815,,,,Mariene De Castro,126.911,mpb,0.0,
,,,,Tomara,,197866.0,,0.565,0.558,,-7.957,,0.0259,0.0983,0.0027,0.423,0.51,,,,Alceu Valença,103.19,mpb,0.0,
,,,,Tendência - Ao vivo,,213946.0,,0.69,0.503,,-11.697,,0.0568,0.753,2.97e-06,0.319,0.446,,,,Jorge Aragão,100.979,mpb,0.0,
,,,,Lisbela,,189360.0,,0.655,0.676,,-6.554,,0.039,0.622,0.0,0.127,0.923,,,,Dominguinhos,143.878,mpb,1.0,
,,,,Quero Te Encontrar,,151046.0,,0.797,0.126,,-16.515,,0.0456,0.411,0.0,0.188,0.759,,,,MAR ABERTO,89.992,mpb,0.0,
,,,,Quase Nada,,238466.0,,0.582,0.698,,-9.051,,0.0261,0.275,9.76e-05,0.39,0.81,,,,Zeca Baleiro,89.989,mpb,0.0,
,,,,Nem me lembro mais,,212440.0,,0.589,0.797,,-8.213,,0.0438,0.1,9.52e-06,0.723,0.562,,,,Detonautas Roque Clube,152.062,mpb,0.0,
,,,,O Telefone Tocou Novamente,,273720.0,,0.326,0.532,,-8.066,,0.035,0.113,1.49e-05,0.19,0.589,,,,Los Sebosos Postizos,151.498,mpb,0.0,
,,,,Eu Tive Um Sonho - Ao Vivo,,197240.0,,0.648,0.751,,-7.795,,0.0276,0.185,0.000204,0.766,0.559,,,,Kid Abelha,113.927,mpb,0.0,
,,,,Every Little Thing She Does Is Magic,,190400.0,,0.549,0.415,,-8.981,,0.0298,0.815,0.0,0.276,0.39,,,,Emmerson Nogueira,154.775,mpb,0.0,
,,,,Eu Escolhi Você,,171990.0,,0.54,0.826,,-3.638,,0.0717,0.191,9.42e-06,0.0769,0.64,,,,Clarice Falcão,157.95,mpb,0.0,
,,,,Canção Da América (Unencounter) - Acústico,,245472.0,,0.416,0.137,,-13.014,,0.0327,0.859,0.0,0.0912,0.322,,,,Milton Nascimento,96.549,mpb,0.0,
,,,,O Sol (feat. Milton Nascimento) - Acústico,,389297.0,,0.432,0.557,,-9.57,,0.0408,0.63,0.000565,0.688,0.249,,,,Jota Quest;Milton Nascimento,79.599,mpb,0.0,
,,,,Quem Sabe Isso Quer Dizer Amor,,202613.0,,0.474,0.518,,-6.453,,0.0276,0.317,0.0,0.125,0.29,,,,Roberta Campos,71.048,mpb,0.0,
,,,,Táxi Lunar,,231066.0,,0.655,0.47,,-11.395,,0.0356,0.237,0.00163,0.128,0.577,,,,Geraldo Azevedo,145.703,mpb,0.0,
,,,,Repentista Marvel,,229000.0,,0.62,0.736,,-8.351,,0.302,0.118,0.0,0.163,0.78,,,,Zé Ramalho;Andreas Kisser,176.032,mpb,0.0,
,,,,Mais Do Mesmo - Ao Vivo Em São Paulo / 1999,,264426.0,,0.39,0.859,,-5.506,,0.439,0.337,0.0,0.557,0.653,,,,Legião Urbana,168.135,mpb,0.0,
,,,,Pra Começar - Live,,266960.0,,0.658,0.854,,-6.796,,0.0323,0.467,0.137,0.578,0.516,,,,Marina Lima,119.562,mpb,0.0,
,,,,Virgem,,243093.0,,0.66,0.567,,-8.209,,0.0287,0.73,2.79e-05,0.166,0.133,,,,Marina Lima,120.105,mpb,0.0,
,,,,Canto da Sereia,,33408.0,,0.509,0.281,,-13.918,,0.0368,0.975,0.481,0.546,0.168,,,,Rachel Reis,75.207,mpb,0.0,
,,,,Além De Tudo - Ao Vivo,,227960.0,,0.55,0.484,,-11.812,,0.0282,0.395,0.0,0.202,0.967,,,,Benito Di Paula,130.639,mpb,0.0,
,,,,A Festa Do Santo Reis,,160685.0,,0.565,0.831,,-8.476,,0.046,0.125,0.0,0.0992,0.839,,,,Tim Maia,138.301,mpb,0.0,
,,,,"Começo, Meio e Fim (Ao Vivo)",,287440.0,,0.356,0.407,,-10.554,,0.0246,0.524,0.0,0.171,0.262,,,,Roupa Nova,86.894,mpb,0.0,
,,,,A Terceira Lâmina,,231640.0,,0.59,0.759,,-7.477,,0.042,0.0706,0.0118,0.192,0.808,,,,Zé Ramalho,89.821,mpb,0.0,
,,,,As Cartas Que Eu Não Mando - Ao Vivo,,195226.0,,0.532,0.47,,-8.821,,0.0422,0.827,0.0,0.764,0.835,,,,Leoni,93.951,mpb,0.0,
,,,,Alívio Imediato - Ao Vivo,,210650.0,,0.332,0.769,,-4.984,,0.0416,0.158,1.46e-06,0.704,0.35,,,,Engenheiros Do Hawaii,175.938,mpb,0.0,
,,,,Chão de Giz - Ao Vivo,,288426.0,,0.354,0.403,,-8.553,,0.0292,0.754,0.0,0.477,0.189,,,,Zé Ramalho;Elba Ramalho,108.275,mpb,0.0,
,,,,Desconstruindo Amélia,,241880.0,,0.644,0.838,,-5.389,,0.0649,0.0488,2.83e-06,0.207,0.645,,,,Pitty,118.01,mpb,0.0,
,,,,"Rios, Pontes e Overdrives",,243573.0,,0.747,0.818,,-9.055,,0.0366,0.0209,0.03,0.363,0.891,,,,Chico Science;Nação Zumbi,112.986,mpb,1.0,
,,,,Garota Dourada,,272000.0,,0.616,0.219,,-9.327,,0.0306,0.798,0.0,0.141,0.251,,,,Pepeu Gomes,123.131,mpb,0.0,
,,,,Lamento,,211426.0,,0.473,0.318,,-13.483,,0.0367,0.981,0.18,0.176,0.361,,,,Tim Maia,108.448,mpb,0.0,
,,,,Outono,,210349.0,,0.72,0.283,,-11.61,,0.0417,0.83,6.95e-05,0.111,0.437,,,,Priscila Tossan,120.033,mpb,0.0,
,,,,Meu Erro,,243666.0,,0.582,0.949,,-7.495,,0.0617,0.00101,1.76e-05,0.688,0.688,,,,Os Paralamas Do Sucesso,110.965,mpb,0.0,
,,,,Solamento,,234509.0,,0.338,0.39,,-8.383,,0.0323,0.824,0.0,0.318,0.4,,,,Tuyo,80.521,mpb,0.0,
,,,,All Star - Show Luz Do Solo,,217666.0,,0.348,0.271,,-11.433,,0.0425,0.884,0.0,0.57,0.259,,,,Cássia Eller,163.722,mpb,0.0,
,,,,Drão,,251250.0,,0.316,0.151,,-13.062,,0.0344,0.958,0.000383,0.152,0.102,,,,Milton Nascimento,74.359,mpb,0.0,
,,,,é bom,,157165.0,,0.641,0.494,,-7.275,,0.114,0.521,0.0,0.123,0.627,,,,Big Up,96.865,mpb,0.0,
,,,,Luz Do Bem,,170068.0,,0.727,0.583,,-8.111,,0.0499,0.0805,0.0,0.21,0.728,,,,Big Up,92.004,mpb,0.0,
,,,,Ali - Ao Vivo,,337506.0,,0.262,0.849,,-3.791,,0.0489,0.119,0.0,0.971,0.308,,,,Skank,83.692,mpb,0.0,
,,,,Girassol,,186866.0,,0.406,0.576,,-6.057,,0.0275,0.563,0.0,0.327,0.556,,,,Alceu Valença,109.021,mpb,0.0,
,,,,Quantas Vidas Você Tem? - Ao Vivo,,165040.0,,0.573,0.393,,-10.713,,0.0268,0.789,0.000254,0.602,0.4,,,,Paulinho Moska,80.007,mpb,0.0,
,,,,Problemas / Quem de Nós Dois (La Mia Storia Tra Le Dita),,264440.0,,0.488,0.66,,-7.777,,0.0325,0.131,1.67e-06,0.962,0.385,,,,Ana Carolina,83.605,mpb,0.0,
,,,,O Tempo Não Pára - Ao Vivo No Rio De Janeiro / 1988,,286266.0,,0.395,0.778,,-9.806,,0.0483,0.00787,0.0,0.662,0.366,,,,Cazuza,76.632,mpb,0.0,
,,,,Caleidoscópio,,211253.0,,0.637,0.439,,-15.998,,0.0262,0.178,3.98e-05,0.0738,0.754,,,,Os Paralamas Do Sucesso,92.912,mpb,0.0,
,,,,Pausa - Acústico,,202394.0,,0.737,0.196,,-16.023,,0.0363,0.869,0.0,0.109,0.217,,,,Vicka,117.965,mpb,0.0,
,,,,Janaina,,280440.0,,0.499,0.705,,-6.589,,0.0548,0.355,0.000107,0.135,0.881,,,,Otto,172.355,mpb,0.0,
,,,,Pombinha Branca,,97133.0,,0.771,0.178,,-9.699,,0.051,0.97,0.000847,0.133,0.554,,,,Palavra Cantada,112.057,mpb,0.0,
,,,,Sinal Fechado,,183626.0,,0.555,0.184,,-16.305,,0.0365,0.987,0.711,0.0975,0.259,,,,Paulinho Da Viola,122.737,mpb,0.0,
,,,,Entreolhares (The Way You're Looking at Me) (feat. John Legend),,206573.0,,0.438,0.661,,-9.339,,0.0533,0.64,0.0,0.226,0.789,,,,Ana Carolina;John Legend,87.688,mpb,0.0,
,,,,Segue o Seco,,302093.0,,0.593,0.583,,-9.94,,0.0429,0.00837,8.92e-05,0.225,0.96,,,,Marisa Monte,163.819,mpb,0.0,
,,,,Lealdade Coragem Verdade - De “Mulan”,,164438.0,,0.605,0.385,,-6.735,,0.031,0.519,0.0,0.0911,0.451,,,,Sandy,142.807,mpb,0.0,
