"id","genres"
"6EaIRN2UvHGu9EdeBvfPo1",
"3yWtLbJMXNarBl4CQRA1go",
"7A7wnJp6eGBNV5Foax2kYg",
"7cTDzhfHIHqhaKbNqcjhmf",
"2s3XhkYhy3bag3w84FBJdv",
"0LyfQWJT6nXafLPZqxe9Of",
"6GW21sFa6YFY7HLVqFHFp3",
"6ano6kSzweJbXGVMyHvwrC",
"6Xjde3MJ6198WTe9Chv4Ii",
"70cJFTHKCTRuBdNNn741Xh",
"6FP14bsH6aFtDwsiBOBc9B",
"28XZ2YzULz7EN54ZcurSUI",
"2R2g5gRifq9X63vvqWzik6",
"3F6YQLCVjGIS7MHQnFOd61","batidao romantico,brega funk,brega romantico,funk carioca"
"5Y8NCcdoogj5Dw75t30c1K",
"5AQpcBCqfE0mHDM4dh02mf",
"39up0DYNwId5U9CaUtgVCy",
"2SDYnXWEAiTFyyKyRDy79I",
"7Hy3BcTukq6HpDzVFrnJ8L",
"7LioJE25SJYNLAFe1Opar0",
"3aHNIgKMKMb0hmklcLXxkm",
"4o1QghKQF2AWdomKx3xHGq",
"2XmTkbP8dGwsl7Yh6WDUr3",
"4EB0QEW9QxBrWPFrcbnszS",
"3ifiFpeJ4X5nYagCluflvg",
"23buF7CmOZll8oQveAvsut",
"1aQbanZ6xPrOtTYtsMdm3Q",
"2BvV4u6AUwFCrAriUIo9Sm",
"3xbUtkAk7Bbhwosg3mI3ez",
"3uMHwSzAIRTT0pRMihvQJw",
"2yPMPTTgC5RA4nOe9XVZCw",
"0y7p9FFFrFIHUfSgaeF9hR",
"7aqyet29QYmprf0i3n9kqU",
"1txNI43n0I4SIvKeOEfM7g",
"0H9tTaXDtqyfFd30C0AyXc",
"4cQ6t2SYfuOGQmyeXZQSkg",brega funk
"2NdeV5rLm47xAvogXrYhJX","dance pop,hip pop,pop,r&b,urban contemporary"
"5crFHCCb7j1zkIiIUpN2In","funk carioca,funk mtg,funk paulista"
"3lMQtpA4i6FrIe6DmDfDVa",boom bap brasileiro
"7hssUdpvtY5oiARaUDgFZ3",norwegian pop
"3v6Ji4uoWtKRkhuDUaxi9n",edm
"13A9x5VINTOaVnYxK4rbNQ","funk carioca,pop nacional,pop rap brasileiro"
"2QLSJqqGIstNbO6nYRR16o","nova mpb,nova musica pernambucana"
"5f7VJjfbwm532GiveGC0ZK","atl hip hop,atl trap,rap,trap"
"6Vxu4TDCN5TMlRpdu6a2Ag","funk carioca,funk ostentacao"
"6fTuuqOYCnU7oleecp16zB","brega funk,funk mtg"
"0eDvMgVFoNV3TpwtrVCoTj","brooklyn drill,rap"
"7MPGCB854Qo4alYMOPkBka",bedroom pop
"6bxqwbU9pD8GXcuSmNSSHU","adoracao,brazilian gospel,rock gospel brasileiro"
"2UiLeUnwb6HIGBjyp6BK8J",batidao romantico
"584RKJOLzbEflvpk6qFPS1","brega funk,funk rj"
"2PUFM2gNHDytcWNwsJkpN3","funk 150 bpm,funk carioca"
"09hfYBymHrOKB1grAuZ7mT",deep funk ostentacao
"5K854sjdzabwOy9KltU3Po","brazilian hip hop,plug brasileiro"
"1BjUnGUvkdXUi1ULgcgZvQ",brega funk
"4jkOEd7kQE6UyiXnuQy9pa",adoracao
"04O00MEN0lHEKWTwRjb1nS",uk dance
"4wwEIIZHZG4WFy0PfZnKTn",rave funk
"0Cp8WN4V8Tu4QJQwCN5Md4","alt z,nz pop"
"6sHCvZe1PHrOAuYlwTLNH4","bedroom pop,indie poptimism,pov: indie"
"1pJmGoAf22z9Yrp35lRFzI",funk mtg
"5zctI4wO9XSKS8XwcnqEHk","melodic rap,rap conscient"
"3eVa5w3URK5duf6eyVDbu9",k-pop
"4agEoWIGGjlbMRlUmUOszR","forro,forro de favela"
"4MgxRxXLgmdcrfWXjutvd9","funk mandelao,funk viral"
"2WuvtQ2O6J0tTQDrvs9RFW","forro,piseiro"
"26cMerAxjx9GedFt0lMDjm",modern alternative pop
"2SvKC08nVN1betbwPtr3Lc","funk mtg,rave funk"
"1edseOzmoKjzS0PijF7b0G",funk viral
"2zxmK0IJ2irkaF1XnUFmc4",deboxe
"3vlUveVfzPXzhiPGjHHxOH","bossa nova,mpb,musica paraibana,samba"
"2pV4eqEWsHrgwSbuAg2fmi",funk mtg
"5sgcRRQA3HrL1AVk6oMUeg","musica triste brasileira,nerdcore brasileiro"
"2Xwhv9ka5HeBx9c1Sq3o6C","funk bh,funk mtg"
"01CFmzv28eTtJAjhrvOsiW","funk bh,funk mtg"
"4V1lwrcs4a4JDSslNDLbJE","agronejo,sertanejo pop"
"5cS7sjRxRrlA7v6uWpEoTb",funk rj
"4IVAbR2w4JJNJDDRFP3E83","atl hip hop,melodic rap,r&b,rap,trap"
"7FMscVRC6dsjpDpgt1r4Hn",arrochadeira
"0f6Q3bpuXN7TfNxeJJBd3m",funk viral
"1sUkDjXjPTILSBKDO7x2kW",funk mandelao
"1ZcIMjx9kP46pUdFOdjWKQ",trap brasileiro
"4TShXxXZjnjd1nnEw9R5Hs",arrochadeira
"4GNC7GD6oZMSxPGyXy4MNB","pop,uk pop"
"2NjfBq1NflQcKSeiDooVjY",australian pop
"4bqKmu3kRUl6X7pTl1CuVs",brazilian gospel
"4dM6NDYSfLcspt8GLoT5aE","edm,electronic trap"
"7a6OmakIInI0Q0VjbYCASe",sertanejo pop
"6KBUMm2KCA5skrvDvxYqKM","arrochadeira,forro"
"1uX8JNsav9VvLggGUZvDjl",deboxe
"2ye2Wgw4gimLv2eAKyk1NB","hard rock,metal,old school thrash,rock,thrash metal"
"7iL9fIPP4OLxfxmjrHlpmI",agronejo
"4sbXXFzEWJY2zsZjelerjX","french hip hop,pop urbaine,r&b francais"
"0DjQFfVxBipTFTXRCwImMP","funk bh,funk mtg,funk viral,rap mineiro"
"2VSHKHBTiXWplO8lxcnUC9",modern alternative pop
"3Ns5FA1ANQOzsHLWspsrC6",trap brasileiro
"6QrQ7OrISRYIfS5mtacaw2",indie poptimism
"2W8yFh0Ga6Yf3jiayVxwkE",pop
"7htxZTR76qcXYJylEmkLiJ","funk bh,funk mtg"
"3t79G9FgRevO8CGsP9B6I8",funk mtg
"6aLdhHUqgdKE86xbtNmY8g","k-pop,korean r&b"
"4yvcSjfu4PC0CYQyLy4wSq","gauze pop,indietronica,modern rock,pov: indie,shiver pop"
"0L7NGVE2t7zDGOL3x53Axo","forro,piseiro"
"5NGO30tJxFlKixkPSgXcFE","album rock,classic rock,permanent wave,rock"
"1hQmHcl3pHMVM1ayvMlgFc",
"1evrJRths0Y9virdhbQBDx",
"7541kRGbFjmVsqPV4CMVzp",
"4klGZvLtbfhDtrdTTS2EhK",
"5QsFQx8phlzqvnNkTFCVfP",
"4Te2r9IIed6PlTSSib46TB",
"26cXdFW2i1PE5HuCzxYvC1",
"1YYDS54YoZeR7WTokK7eEf",
"4s3lxX76LwxzMdQEAFYdzv",
"2qATSoNFfzMaTEZFfJpG4c",
"4ACGdFl6mPI3lntaYef1gc",
"0zi2XpPvQum7s1oIBFmufL",
"4fKJ81BAFxuwAFUI3B1BXM",
"4UhPHvXjn0st73ksfh8DjU",
"15v6FcwjMytlEEhsG6mcLU",
"3SB4jbHhsv6NQTh7ZT5GzS",
"6GMmFqiKnDdTDgxPqcdBg5",
"034hICE3RKwd6hmV7N383u",
"6UiNFle7UUqz6t9x8A6i0A","ragga jungle,rap mineiro"
"2mxXr2xQSfM4JVO4pxhJjP",
"6Ny0MCoPZVcIrYP8Jn9olj",
"1EihkUZJcXOwXN4tedcfxd",
"12Zk1DFhCbHY6v3xep2ZjI",new jersey rap
"4CjwZ3c0XNrtf2JkXV0Ss6",
"3ZfuJqd34fmfkTMpqDW2iI",
"3Uees4yarZxpOrkxJsU8jA",
"60ArvoSDGNI2WPhezAqz6u",
"6DsMACWhJ5AgWLkZA2f5BV",
"3kz1MToxXOeJU18hzSRbRm",
"20MbZeDJcbXxkcZWumh9rC",
"7o2ZQYM7nTsaVdkXY38UAA","alt z,gen z singer-songwriter"
"67IEitKrrQwfGupMhUNQ5O",
"0lQLEejtZqv5SydrKNiEhp",
"0YOsZDMM7o21C8pXFfcP6i",
"0wWjibY3LHaDStvVUwYY9h",
"6KHnECmT9Nn73k1tKs62Wu",
"1ZPs71pxgkYzB0NHHdqaBk",
"3vLsNyfzPpGWdfWcoKKvDV",
"3zBh63FeLXKl7X4M7Axqjo",
"5lpH0xAS4fVfLkACg9DAuM","new romantic,new wave pop,soft rock"
"4TQQfni0Ql808AhLVD7Tdo",
"2hr2Pae57x29iMVqjKnHnf",
"217MNMhqZ05mfyG4CUO7WH",
"3m9GiwM3Fa2EDsp60ddnJm",
"5sWitGY2SNYabXITsrSBBv",
"7qxSPHgd4lPNkrMLXrRlqp",
"2p5DEEpHgoW3OlsmBkSBXF",
"1xsv5MEj5bOCccOaKDbp5h",
"3BqCREDFLYfJiX8yZrKtrR",
"29E8kI5zXqBnKkwQCi0vhM",
"4iFHEbdGaV010QjbSCeFk7",
"4PUjkcBuLz6OR3Xhm2OA1t",
"60a9Gfh622Iz7aPSgxsrtm",
"2j6yMldmOfGh5i8vOYSFKt",
"1R1ZEXs62UOx3OJt7Eagr1",
"2suTBg2MjbgarQaazYMYdU",
"4Tvyl6wOvxBGZcAInRoOF0",
"2DxvI4Nw6a1oTI7E6qOVEc",
"4TqlcgMFDryY96KWcvrhTv",
"1zB84fp3Bg3FCHcz0eGc5s",
"5rgGEItdOwNLB079BDuHJt",
"0QDtEwBuAbylERTOT4PntE",
"0FbOZwBS2giL3NOXLUoLQu",
"0pt6ayywULwGyoiZyfWe1f",
"2PyMbAyHhTofwt07234U0f",
"1qObxOBQWYkdfJhMGdMwmU",
"3B9OIkWTZIbUNdWpzYwxob",
"4LHTgACY32k94VDjenF0nP",
"44sYX4gwGmUZBnNT2AZTPW",
"5exS0bytCYdixgv02DaCm3",pop r&b
"7CajNmpbOovFoOoasH2HaY","dance pop,edm,electro house,house,pop,pop dance,progressive house,uk dance"
"66CXWjxzNUsdJxJ2JdwvnR",pop
"55Aa2cqylxrFIXC767Z865","hip hop,new orleans rap,pop rap,rap,trap"
"53XhwfbYqKCa1cC15pYq2q","modern rock,pop,rock"
"4Kv35Xnw1ODjO2nIHLhdBY",funk mtg
"2uYWxilOVlUdk4oV9DvwqK","brooklyn indie,pov: indie"
"5lcYXhAfA5WoaCtUXIzwNb",brazilian classical piano
"3MdXrJWsbVzdn6fe5JYkSQ",trap queen
"32u1p6WuDcC7EUh7iWQPAg","deboxe,funk mandelao,funk rj"
"7iJl63aJyNd8C6NZlMv6kp","axe,pagode"
"360IAlyVv4PCEVjgyMZrxK",r&b
"7ujbuq6hAjLSf7cGr6au0b",funk mtg
"04NtfTeul9H9B41tPvF3MG",funk mtg
"25AjzG7UO6tKfw11bwPscM","brega funk,deep funk ostentacao,funk rj"
"21Pr1Vuj2NjgXiwKpuecrr",funk rj
"7hcLgowsbmmUxHXPmrKHnA","funk capixaba,funk mtg"
"0LzKJGPuCzCpzO1nzfasU4",pagode baiano
"0Otd1ReHJtVAzwAuRj09Zg",agronejo
"0xKbHuoAoxvPu5uGax4d9l",trap brasileiro
"4GJ6xDCF5jaUqD6avOuQT6",k-pop girl group
"6Eni0bpQP6Z3G2CIN7VJRh",funk viral
"2aBp5B1hhPlvVWbocbfA6x",funk viral
"6junQmlAntqTBJPTYCq25a",funk mtg
"0zyPMXUsjcvUvgWmaRt0bY",funk 150 bpm
"5ZEpz4ei1jHqvA4EHUeKqs",funk mtg
"6wPdYcqH47pTiPqsN7SImJ",no beat
"4Ley0K7c2keTiOW0Jpam5g","deboxe,rave funk"
"0XLrjcXTNJmPJTF3ByHJfV",funk mtg
"0VQRHmzky5fo3E5LZB0x3e",trap brasileiro
"6u7ARzZBuJVsufQ6eLldaf",deboxe
"4DGPK44xtNPRNQSH2Bg73a",forro
"3l3kTDXnvYNA4u1kLLvLn2",grime brasileiro
"1FDT0PZnOcCFOEClMFLLsS",pop teen brasileiro
"0oSb8ZEnIS4bPrpDoMT4tx","arrocha,forro,forro de favela,pagode baiano"
"6ugw7JCu0AG7txRcRAxU8d","deboxe,funk mtg,funk rj,rave funk"
"4VJQfP4fjQurfFxS5bNsMd",sertanejo pop
"2ni9UEaV4J7nC6GU6mYWcX","brega funk,brega romantico"
"4hpKB93agzoncsTXEstSpK","pagode,pagode novo"
"1x7Y5zQOvhROVPgy73689r","pagode,pagode novo"
"5mkVUbjeMxfKKjqL1mhplz",reggae do maranhao
"5f7cQBZuBWNeBmglwIWj6a",pagode baiano
"2DlGxzQSjYe5N6G9nkYghR","dance pop,pop,urban contemporary"
"4oZ941RuRcTCaWxV8YptJu",r&b brasileiro
"6I3MElirhT5t6Kf7p0hGk9",alternative r&b
"1igl9M102nuD96lo3ZoW5d",indie pop rap
"0aMqt2uGLuHj4eI8oXgVzN",mexican pop
"5O8cudluftNZ6PCwRzvYxo",mexican pop
"6DDTbUgrNrVcAJFVrOjmVK","brazilian hip hop,rap pernambucano"
"2UzbrOSDiSjcLFN8wZ4bz2",trap carioca
"0410LsuDnINVvVPRBE7pOo",sertanejo pop
"7tjVFCxJdwT4NdrTmjyjQ6",indie r&b
"3BwCvUfnT11B2jJtFZMtfH","sertanejo,sertanejo pop,sertanejo universitario"
"0f2YkMXwFNJNSX7MymevKE",contemporary r&b
"4W7msxIdip7RH18eBaToND",detroit trap brasileiro
"6AVuBAosGPLRJYwoJ88wtt",grime brasileiro
"1yR65psqiazQpeM79CcGh8","arrocha,sertanejo,sertanejo universitario"
"1mXAhKnZEdF6rotyyd4GBi","funk carioca,funk ostentacao,funk pop,sertanejo universitario"
"2LZDXcxJWgsJfKXZv9a5eG","downtempo,electropop,shiver pop,vapor twitch"
"6xlRSRMLgZbsSNd0BMobwy","funk carioca,funk das antigas,sertanejo universitario"
"2XxoyHwf1qOWsJIq8y83cw",deep funk ostentacao
"59jlthNnbmim5l9tmNA7se","sertanejo,sertanejo pop,sertanejo universitario"
"5zpNiDA9xLFWQfPCJOQNGN","agronejo,sertanejo,sertanejo pop,sertanejo universitario"
"06cd30Cv9US973Ika84gDw","funk carioca,sertanejo,sertanejo pop,sertanejo universitario"
"1anyVhU62p31KFi8MEzkbf","chicago rap,conscious hip hop,hip hop,pop rap,rap"
"7MiDcPa6UiV3In7lIM71IN","agronejo,arrocha,sertanejo,sertanejo universitario"
"0BqURncJM5B1BBu7UM51eq","reggaeton,reggaeton flow,urbano latino"
"1vp5pm1DluN0sNXx4tMZzo","pagode novo,pop nacional,sertanejo universitario"
"5Lv2GUVwqmQBPwrTrxucE5","agronejo,arrocha,forro,piseiro,sertanejo universitario"
"3S74KS3tNqMc4S1ot7E26k",funk viral
"1Xylc3o4UrD53lo9CvFvVg","pop,scandipop,swedish electropop,swedish pop"
"7zIRO89G0FBAQtGMHO1Wa0","agronejo,arrocha,sertanejo,sertanejo pop,sertanejo universitario"
"3p7PcrEHaaKLJnPUGOtRlT","agronejo,arrocha,sertanejo,sertanejo universitario"
"6ltzsmQQbmdoHHbLZ4ZN25","indie folk,stomp and holler"
"3Nrfpe0tUJi4K4DXYWgMUX","k-pop,k-pop boy group,pop"
"246dkjvS1zLTtiykXe5h60","dfw rap,melodic rap,pop,rap"
"1sDVuztNhGcetCLChkleDA","sertanejo,sertanejo pop,sertanejo universitario"
"1SupJlEpv7RS2tPNRaHViT","latin hip hop,reggaeton,trap latino,urbano latino"
"1vyhD5VmyZ7KMfW5gqLgo5","reggaeton,reggaeton colombiano,trap latino,urbano latino"
"47mIJdHORyRerp4os813jD","speedrun,video game music"
"1CF8aEN939swnuIZGFI7Hk","melodic metalcore,metalcore,trancecore"
"2W6kbe0nm96COrHzNmfLLd","funk carioca,funk ostentacao,funk paulista"
"6LuN9FCkKOj5PcnpouEgny","pop,pop r&b"
"6vXTefBL93Dj5IqAWq6OTv","hip hop,pop rap,rap,southern hip hop,trap"
"2ayNSoKPCRAfjp6hQ76hRu","latin pop,pop venezolano,reggaeton,trap latino,urbano latino"
"1yDAF4rsplzWHhq3yFGZjM",pop rap brasileiro
"6cUTkFvlPW27lYc3qcoOgy",pop rap brasileiro
"5ZHFfmxPiRYohYVeUnOogj",pop rap brasileiro
"7zxFc10N9BP2lg73b8cwZ0",pop rap brasileiro
"0MInKJqZscEeNc5K3K0mkE","pop nacional,sertanejo,sertanejo pop,sertanejo universitario"
"5fMUXHkw8R8eOP2RNVYEZX","dance pop,edm,electro house,moombahton,pop dance"
"4MCBfE4596Uoi2O4DtmEMz","chicago rap,melodic rap,rap"
"5xnMjuPp1eDXa8du0SKIHD","brazilian percussion,nova musica paulista"
"25uiPmTg16RbhZWAqwLBy5","art pop,candy pop,metropopolis,pop,uk pop"
"6tdM5Njlln7nWkonCppW0u","brega funk,funk carioca"
"1Cs0zKBU1kc0i8ypK3B9ai","big room,dance pop,edm,pop,pop dance"
"487N2T9nIPEHrlTZLL3SQs","agronejo,arrocha,sertanejo,sertanejo universitario"
"0c173mlxpT3dSFRgMO8XPh","detroit hip hop,hip hop,pop rap,r&b,rap,trap"
"2Z0lRIqr997lIUiPtrpKCr","agronejo,arrocha,pop nacional,sertanejo,sertanejo universitario"
"1B0Rp4SWGnFgGCPU5Pju6E","funk carioca,funk das antigas,funk ostentacao,funk pop,sertanejo universitario"
"2QjS2N6sORI7H4qbf6xitS","brazilian hip hop,funk carioca,no beat,trap funk"
"5xYkM2vMrE23taj6tl7qkm","funk carioca,trap funk"
"47uyFQHOD02S0lj9ptRpoB","arrocha,sertanejo,sertanejo universitario"
"3zgnrYIltMkgeejmvMCnes","afrofuturismo brasileiro,pop nacional,r&b brasileiro"
"1Rpp9XZ2UUDmW81JvQP1at","funk carioca,funk ostentacao"
"3CDoRporvSjdzTrm99a3gi","funk carioca,funk pop,funk rj,pagode baiano,pop nacional"
"4oE4ASN8auDhoW9vsXp3VJ","brazilian hip hop,rap nacional antigo"
"1Xyo4u8uXC1ZmMpatF05PJ","canadian contemporary r&b,canadian pop,pop"
"75i9GaW2MJUgt4BkdUnuUY",funk paulista
"3jK9MiCrA42lLAdMGUZpwa","escape room,hip hop,indie soul,neo soul"
"3gZAVWMzKOt1tVO4tHoGwo","folk brasileiro,nova mpb"
"5QuBVnBPEzwYvFrgBbwpmU","art pop,electropop,escape room,etherpop,shiver pop"
"540vIaP2JwjQb9dm3aArA4","edm,electronic trap,pop,pop dance"
"4bL2B6hmLlMWnUEZnorEtG","edm,german dance,pop dance,tropical house"
"3uZFBSsMiooimnprFL9jD1","canadian old school hip hop,reggae fusion"
"0tvpihdAsKiNnP6sWS3jUI","bass trap,electronic trap"
"2cy1zPcrFcXAJTP0APWewL","cubaton,electro latino,latin hip hop,latin pop,reparto"
"5D56dZmhE9DgT01XixdHiD","belo horizonte indie,nova mpb"
"1LGh5vyaoQP9bgTwLSMTyW","arrocha,sertanejo,sertanejo pop,sertanejo universitario"
"6ZLTlhejhndI4Rh53vYhrY","album rock,alternative metal,birmingham metal,classic rock,glam metal,hard rock,metal,rock"
"204IwDdaHE4ymGk9Kya2pY","afrofuturismo brasileiro,brazilian hip hop,rap mineiro"
"6ODCVWBfGNFUf1bpo0c2Ge","afrofuturismo brasileiro,brazilian hip hop,funk carioca,indie curitibano,pop lgbtq+ brasileira,r&b brasileiro,rap feminino nacional,rap latina"
"1fUSLFr4WUBx7joEcGwpvG","pagode,pagode novo,sertanejo universitario"
"5JXhkyafynxCvxtov7C1PV","sertanejo,sertanejo pop,sertanejo universitario"
"1vCWHaC5f2uS3yhpwWbIA6","dance pop,edm,pop,pop dance"
"41QLxRXlc2NwfJZkHGHKid","agronejo,arrocha,sertanejo,sertanejo pop,sertanejo universitario"
"0NsJZ5PMjqghGDuMzY7CuT","sertanejo,sertanejo pop,sertanejo universitario"
"5bzWtCkjIAMgN93gLt56SO","afrofuturismo brasileiro,bass trap,funk carioca,pop nacional"
"0A8ej3hXTozbQAMhcU8RNb","brazilian edm,canadian electronic"
"0slVGXBggrLglTLNKbeEyW","folk brasileiro,nova mpb,nova musica carioca"
"35YkpX0zYwHG8vOIhObvxP","forro,sertanejo,sertanejo pop,sertanejo universitario"
"597XBqZtaiZC7laCNx3nVz","sertanejo,sertanejo pop,sertanejo universitario"
"1X6ORK7IekgmyjV6IFPszP","arrocha,sertanejo,sertanejo universitario"
"5408dzJspuFtrmsRd9zcHL",funk carioca
"0haZhu4fFKt0Ag94kZDiz2","latin pop,latin viral pop,mexican pop,reggaeton"
"0QHGCPmM4UgeNvrNPntSlu","brazilian hip hop,r&b brasileiro,rap feminino nacional"
"2wY79sveU1sp5g7SokKOiI","pop,uk pop"
"1i8SpTcr7yvPOmcqrbnVXY","puerto rican pop,reggaeton,trap latino,urbano latino"
"6PERJZF7wohA034PAxDK0b",trap brasileiro
"4PzYKhC14sTJNEr0dzoo0d","funk carioca,pop nacional"
"7cjh6y0V9SsyCrWSXTzwOs",latin pop
"6ModsWtBph2rE6zCTVxvZt","latin pop,latin viral pop,mexican pop"
"1XggRlhdW70SWvKflaZUEI","musica baiana,samba reggae"
"7tcFzUKSICkJWCZzWs4htq",r&b brasileiro
"5JG9GISYjRLQUJMH2C6iJ5","pagode,pagode novo,sertanejo universitario"
"592JnViQ2tot63c1SbtgK2","funk consciente,funk paulista"
"6TxINSxeDX9C70nAiJZoVA","funk carioca,funk ostentacao"
"0cjkWe9VXcECGiOEHFuTfc","funk consciente,funk paulista"
"4O15NlyKLIASxsJ0PrXPfz","hip hop,melodic rap,philly rap,rage rap,rap"
"6GRG2j3z9S1Lsa47YgPjkH",brazilian hip hop
"6HJiLhKqnOh32p3LSNWsR3","funk carioca,funk rj"
"5GqnSMX8p2hxqsM6LqDty3","agronejo,arrochadeira,funk carioca,funk paulista"
"7me0S5Z40qVWj3gzyK8aC3","funk carioca,funk paulista,funk rj"
"2jFK9ZXWDd7auJvfNfBcuC","brazilian edm,brazilian house"
"03PnQHlbH5nDDVX3hNg628",funk consciente
"5x2zeeLVXEDaMHRaRmH3FD","pagode novo,roda de samba"
"3zUcyANWSbo98ikca4ugrV",funk ostentacao
"4SsVbpTthjScTS7U2hmr1X","latin hip hop,reggaeton,trap latino,urbano latino"
"11iQCRz636WFdHj42qxAF6","funk carioca,funk rj,pagode baiano"
"0yApzRdrUqTGqX9MULdnmV","brega funk,funk carioca"
"7C7NNCiIFavKH6oDarjp0v","arrocha,brega funk"
"4FUMTycjZlEY6ZxMgqNjC8","arrocha,sertanejo universitario"
"2q9wk5fkeU2C9CgCKdh4AN","funk carioca,funk consciente,funk mtg,funk paulista"
"1SZXYhJz4sqEss888VmWLP","funk carioca,funk mtg,funk paulista"
"6VyttZwyEMGBl90oGdKCB8",funk paulista
"27mVhYvJa7apj1zCoZ9TF2","funk carioca,funk consciente,funk ostentacao,funk paulista"
"1S4ASTDQvMwm6jP95pIsYB","funk consciente,funk ostentacao,funk paulista"
"1tGLEVy901arulIovZtdLc",forro
"21UPYSRWFKwtqvSAnFnSvS","afro r&b,afrobeats,alternative r&b,ghanaian alternative,ghanaian pop"
"0RPzmE1iY76tx1eBBXFyYn","arrocha,piseiro"
"46EwhcgfF4cor5KCQQX42i",funk mtg
"5ncITNKBT3RMa1U2NsuE7V",funk consciente
"5InVWl8IZB8zFAoNa5roKm",funk paulista
"7H3XEvrS2PsNzM76MczgHJ",trap brasileiro
"5xKesKsXI1jv2TorLOnbbm","agronejo,funk bh,funk mandelao,funk mtg,funk viral"
"2z8FuS3crq9QwDVKlR31hP","funk consciente,funk mtg,funk ostentacao,funk paulista"
"0WvTL8PecsD3VxRGuHdSxj",trap brasileiro
"0UbJJayomun8CvZKCPH9j3","arrocha,sertanejo,sertanejo pop,sertanejo universitario"
"4oxFgud0qa3A1tE6JFpFVp",trap baiano
"5KNNVgR6LBIABRIomyCwKJ","folk-pop,irish pop,uk pop"
"4c4seBofkiiONBxLBd4CUa","funk consciente,funk paulista"
"3PZTvUS5fUUhV3EKAjqdZk",rave funk
"2vWGxqWbGgmgxVDZ5CBvBP",trap brasileiro
"1b8kpp4DUwt1hWaxTiWQhD","bossa nova,mpb,samba,tropicalia"
"06e0gXtUpvgPUZFrR2ywsg","funk mandelao,funk mtg"
"34BnNmWVguXa3CigvfHJHS","funk bh,funk mtg,funk viral"
"29QKtXMaVczUBDiI3aPBWS","boom bap brasileiro,brazilian hip hop,rap mineiro"
"6U3ybJ9UHNKEdsH7ktGBZ7","hip hop,pop rap,rap,underground hip hop"
"34dfPo3Zi55yM6oV46q4y7","funk carioca,pagode,pagode novo"
"5WFFFHVqeVk5tLuYh2KjQy","brazilian hip hop,pop nacional,pop rap brasileiro,r&b brasileiro"
"7f5Zgnp2spUuuzKplmRkt7","belgian edm,edm,pop dance,tropical house"
"1OnaDJeU2PxDBZZFkzkvZl","arrochadeira,forro,piseiro"
"2hKfWlZLozDVOkReXCYJXq","funk bh,funk mtg"
"6jBww4kwlSrjaNYP7AQPtX","trap brasileiro,trap carioca"
"0A0FS04o6zMoto8OKPsDwY","cali rap,hip hop,pop rap,rap,southern hip hop,trap"
"3Nipsl6GVwwGyeAk0J29C6","funk carioca,funk mtg,funk ostentacao,funk paulista"
"6DtpcJP3QBgHfte3eKzUCI","agronejo,sertanejo,sertanejo pop,sertanejo universitario"
"0hCNtLu0JehylgoiP8L4Gh","hip pop,pop,queens hip hop,rap"
"08zSkHjCY3ypH4gdBVHWgO","brazilian hip hop,musica capixaba,r&b brasileiro,rap capixaba"
"4GeitETxoipNor9MyEEbYz",funk viral
"2LIk90788K0zvyj2JJVwkJ","deep underground hip hop,kentucky hip hop,pop rap,rap"
"5pKCCKE2ajJHZ9KAiaK11H","barbadian pop,pop,urban contemporary"
"5RmQ8k4l3HZ8JoPb4mNsML",k-rap
"6wduHvHCH5QZtWs6ULilDM",forro
"5lal0BjsooQ7ON4t7B73bp",funk mtg
"6kBjAFKyd0he7LiA5GQ3Gz","bubblegum dance,eurodance,europop"
"6Ywb1no2hXLazjIs4LUiQD",brazilian hip hop
"5iiQvuDCnlXoK8iAhydW0u","pagode,samba,samba moderno,samba-enredo,umbanda,velha guarda"
"6m6e7D2TnV0aYMllFFwMxu","agronejo,arrocha,sertanejo,sertanejo universitario"
"0f59qYByNYzspwAr7huTSB",brazilian gospel
"3MrDVzg7ZXaYMyQmbDInr7",trap brasileiro
"3bpbNht7qJCmPo8sjVF3tA",funk consciente
"210Sy1oGhvPu929TKoSVcN","funk carioca,funk mtg"
"3M8aD9XWxfel3jZakRbibZ","funk carioca,funk consciente,trap brasileiro,trap funk"
"28QnIZpWxKcxuSk4iRLUgX",funk mtg
"54bV1pHNm5h5EcEgMis1RC",funk mtg
"0SzWnIde8xRsuGDZYZdvE5","agronejo,musica gaucha"
"7yPoxj2lXWy7J4ixQHVubk","arrocha,forro"
"4C5NwUOtsmPrPSD5A7hYbU","axe,forro,sanfona"
"2iNFFCEAFdfAV5hPdpMk6x","trap carioca,trap pesado"
"4wh03gpwWgB5koOyZr8XxB","musica paranaense,pop nacional"
"04gDigrS5kc9YWfZHwBETP",pop
"2YZyLoL8N0Wb9xBt1NhZWg","conscious hip hop,hip hop,rap,west coast rap"
"2ziB7fzrXBoh1HUPS6sVFn","alternative metal,alternative rock,grunge,hard rock,nu metal,permanent wave,post-grunge,rock,supergroup"
"13y7CgLHjMVRMDqxdx0Xdo","atl hip hop,dirty south rap,hip hop,pop rap,rap,southern hip hop,trap"
"7DMveApC7UnC2NPfPvlHSU","edm,pop,pop dance"
"3TVXtAsR1Inumwj472S9r4","canadian hip hop,canadian pop,hip hop,pop rap,rap"
"6qFbBE8ubS4NxtxVPytxG5","funk carioca,funk ostentacao"
"7iZtZyCzp3LItcw1wtPI3D","melodic rap,mississippi hip hop,pop rap,rap,trap"
