track_name,artist,bpm,energy,danceability,valence,acousticness,instrumentalness,liveness,speechiness,loudness,duration_ms,genre,is_hit,groove_factor,commercial_appeal,energy_dance_ratio,vocal_presence,bpm_category,loudness_normalized,hit_potential_score,acoustic_electric_balance,is_music
Jesus Chorou - Ao Vivo,Racionais MC's,84.602,0.91,0.687,0.653,0.0957,0.0,0.515,0.321,-4.772,467213.0,rnb_brasil,0,0.6575033333333334,0.81348,1.3055954088952653,1.0,0.0,0.9204666666666667,0.7597480000000001,0.19140000000000001,1.0
Relicário,Nando Reis,83.805,0.516,0.46,0.397,0.448,0.0,0.209,0.0276,-9.473,245960.0,rnb_brasil,0,0.42447500000000005,0.66407,1.097872340425532,1.0,0.0,0.8421166666666667,0.484607,0.896,1.0
Polo,Fresno,145.135,0.941,0.543,0.752,0.0184,0.0,0.11,0.0418,-4.036,224333.0,rnb_brasil,0,0.6956916666666667,0.8604399999999999,1.7016274864376129,1.0,3.0,0.9327333333333333,0.735944,0.036799999999999944,1.0
Mesmo Que Mude,Bidê ou Balde;Renato Borghetti,142.012,0.766,0.589,0.709,0.0112,0.0,0.109,0.0295,-4.466,288613.0,rnb_brasil,0,0.6609866666666666,0.83894,1.2787979966611018,1.0,3.0,0.9255666666666666,0.6910940000000001,0.022399999999999975,1.0
Morrer de Amor - Acústico,Jota Quest,125.012,0.782,0.74,0.934,0.691,0.000127,0.726,0.0286,-8.793,207290.0,rnb_brasil,1,0.7129533333333333,0.8856700000000001,1.0426666666666666,0.999873,2.0,0.85345,0.8059670000000001,0.6180000000000001,1.0
Só por hoje / Tenis Roque,Detonautas Roque Clube,178.063,0.796,0.471,0.339,0.0439,0.000226,0.712,0.0423,-8.318,277693.0,rnb_brasil,0,0.6710716666666667,0.6524200000000001,1.654885654885655,0.999774,3.0,0.8613666666666667,0.560242,0.08779999999999999,1.0
Oceanos,Gabriel Guedes de Almeida,120.05,0.204,0.51,0.188,0.967,0.00681,0.0748,0.0338,-12.534,283596.0,rnb_brasil,0,0.41628333333333334,0.54986,0.39230769230769225,0.99319,2.0,0.7911,0.35778600000000005,0.06600000000000006,1.0
Olha pra Mim,Trazendo a Arca,129.615,0.572,0.342,0.234,0.281,0.0,0.792,0.0348,-6.713,392866.0,rnb_brasil,0,0.45862500000000006,0.62647,1.6249999999999998,1.0,2.0,0.8881166666666667,0.417847,0.562,1.0
Pescador de Homens (Ao Vivo),Frei Gilson,132.973,0.589,0.546,0.303,0.657,1.61e-05,0.281,0.0342,-8.899,408049.0,rnb_brasil,0,0.5713216666666667,0.6322099999999999,1.0593525179856114,0.9999839,2.0,0.8516833333333333,0.518921,0.6859999999999999,1.0
Fazendo a Cabeça,Planet Hemp,116.189,0.73,0.698,0.537,0.00786,8.57e-05,0.214,0.094,-8.146,200106.0,rnb_brasil,0,0.6616483333333333,0.73334,1.0310734463276836,0.9999143,1.0,0.8642333333333333,0.678934,0.015719999999999956,1.0
Eternas Ondas (Ao Vivo),Zé Ramalho,135.55,0.715,0.471,0.359,0.0792,0.000993,0.787,0.0314,-5.131,261773.0,rnb_brasil,0,0.5759166666666666,0.6922900000000001,1.4864864864864864,0.999007,2.0,0.9144833333333333,0.543929,0.15839999999999999,1.0
Poder Pra Salvar (Mighty to Save),Aline Barros,149.813,0.831,0.529,0.382,0.455,0.0,0.808,0.0511,-3.876,359166.0,rnb_brasil,0,0.6634883333333333,0.71404,1.5417439703153988,1.0,3.0,0.9354,0.608704,0.91,1.0
Deus Cuida de Mim,Padre Fábio De Melo,81.356,0.369,0.23,0.206,0.485,8.32e-05,0.0828,0.0345,-12.808,317310.0,rnb_brasil,0,0.2612933333333333,0.5543199999999999,1.5374999999999999,0.9999168,0.0,0.7865333333333333,0.299332,0.97,1.0
O Último Bar,Matanza,167.934,0.974,0.455,0.817,0.00341,0.0,0.157,0.0486,-2.6,187333.0,rnb_brasil,0,0.6995899999999999,0.9007999999999999,2.094623655913978,1.0,3.0,0.9566666666666667,0.7276799999999999,0.006820000000000048,1.0
S.O.S.,Armored Dawn,107.949,0.971,0.541,0.36,2.78e-05,0.0052,0.0837,0.088,-3.323,227894.0,rnb_brasil,1,0.641715,0.71077,1.762250453720508,0.9948,1.0,0.9446166666666667,0.6507769999999999,5.56000000000445e-05,1.0
Matrix,Xamã;Bagua Records;Rio Santana,114.937,0.568,0.827,0.588,0.153,0.0,0.111,0.444,-8.187,185739.0,rnb_brasil,0,0.6754616666666666,0.7533299999999999,0.6786140979689367,1.0,1.0,0.86355,0.694133,0.30600000000000005,0.0
Eu Não Te Amo,Don L;Diomedes Chinaski,100.028,0.6,0.461,0.405,0.44,4.12e-06,0.219,0.097,-7.234,291243.0,rnb_brasil,0,0.4772133333333333,0.6896599999999999,1.2738853503184713,0.99999588,1.0,0.8794333333333333,0.514366,0.88,1.0
Eu Não Quero Ser Ninguém,Sid;Pedro Senna;Ugo Ludovico,124.236,0.711,0.569,0.297,0.345,1.27e-06,0.115,0.133,-9.358,240120.0,rnb_brasil,0,0.60486,0.62522,1.2279792746113989,0.99999873,2.0,0.8440333333333333,0.5628219999999999,0.69,1.0
Dinheiro,Mãolee;BK;Filipe Ret,193.705,0.637,0.652,0.482,0.0261,0.0,0.374,0.301,-4.903,236725.0,rnb_brasil,0,0.7171000000000001,0.7437699999999999,0.9622356495468277,1.0,3.0,0.9182833333333333,0.622677,0.052200000000000024,1.0
Nesse Instante (feat. Vulgo FK & Caio Passos),WC no Beat;Felp 22;MC Marks;Vulgo FK;Caio Passos,131.573,0.579,0.685,0.583,0.223,0.0,0.0814,0.104,-6.369,182509.0,rnb_brasil,0,0.6354883333333333,0.7695099999999999,0.833093525179856,1.0,2.0,0.89385,0.641251,0.44599999999999995,1.0
Ouro Rose,Felp 22;Medellin;JP Diazz,120.026,0.689,0.748,0.355,0.0537,0.0,0.243,0.06,-5.981,146822.0,rnb_brasil,0,0.6807433333333334,0.68219,0.908970976253298,1.0,2.0,0.9003166666666667,0.645119,0.10739999999999994,1.0
Brilho Na Alma,3030,121.96,0.661,0.859,0.598,0.279,1.59e-06,0.114,0.0556,-6.18,206803.0,rnb_brasil,0,0.7310666666666668,0.7774,0.760644418872267,0.99999841,2.0,0.897,0.7392400000000001,0.558,1.0
Roxo,Yung Buda;AKA AFK,134.024,0.713,0.817,0.417,0.187,0.0346,0.11,0.0371,-5.95,232616.0,rnb_brasil,0,0.7457733333333333,0.7073,0.8621523579201935,0.9654,2.0,0.9008333333333333,0.69483,0.374,1.0
Mente Louca,MISAEL,130.026,0.42,0.887,0.093,0.259,7.46e-06,0.101,0.0862,-11.553,260769.0,rnb_brasil,0,0.68621,0.52167,0.46822742474916385,0.99999254,2.0,0.80745,0.551567,0.518,1.0
Encontrar Alguém,Jota Quest,110.412,0.842,0.774,0.798,0.142,0.0,0.318,0.0824,-6.424,223866.0,rnb_brasil,0,0.7236199999999999,0.85496,1.0739795918367345,1.0,1.0,0.8929333333333334,0.807296,0.28400000000000003,1.0
Poesia de Sexta Feira,ADL;Funkero,81.897,0.69,0.654,0.503,0.405,0.0,0.0695,0.285,-8.221,282000.0,rnb_brasil,0,0.5704950000000001,0.71899,1.039156626506024,1.0,0.0,0.8629833333333333,0.6410990000000001,0.81,1.0
Vasilhame,Criolo,124.218,0.876,0.506,0.676,0.194,1.86e-06,0.353,0.316,-5.877,172440.0,rnb_brasil,0,0.62283,0.8116299999999999,1.697674418604651,0.99999814,2.0,0.9020499999999999,0.681563,0.388,1.0
O Tempo Passou,Sant;Mc Marechal,95.072,0.701,0.813,0.836,0.277,0.0,0.214,0.207,-5.023,165906.0,rnb_brasil,0,0.6752533333333334,0.8841700000000001,0.8517618469015796,1.0,1.0,0.9162833333333334,0.7911170000000001,0.554,1.0
Posso Mudar Meu Destino,LEALL;Tarcis,123.183,0.539,0.562,0.292,0.0982,0.00112,0.105,0.262,-7.749,210886.0,rnb_brasil,0,0.5480050000000001,0.63931,0.9423076923076923,0.99888,2.0,0.87085,0.508831,0.19640000000000002,1.0
Espírito Vem,Isaias Saad,148.087,0.48,0.414,0.155,0.274,0.000687,0.073,0.0329,-8.519,328330.0,rnb_brasil,0,0.49781166666666665,0.57681,1.1320754716981132,0.999313,3.0,0.8580166666666666,0.398281,0.548,1.0
Jesus É o Caminho,Heloisa Rosa,136.008,0.409,0.481,0.294,0.0578,0.00238,0.233,0.0278,-7.973,268561.0,rnb_brasil,0,0.48988,0.63787,0.8329938900203666,0.99762,2.0,0.8671166666666666,0.43768700000000005,0.11560000000000004,1.0
Carta de Amor - Ao Vivo,Kemuel;Rebeca Carvalho,127.726,0.632,0.322,0.183,0.0742,0.0,0.104,0.0364,-6.371,371250.0,rnb_brasil,0,0.4634766666666667,0.60949,1.9036144578313252,1.0,2.0,0.8938166666666666,0.415949,0.14839999999999998,1.0
Não Me Espere,BK;Goribeatzz,89.833,0.823,0.686,0.498,0.39,3.68e-05,0.144,0.276,-4.657,250727.0,rnb_brasil,0,0.6396216666666666,0.7526300000000001,1.182471264367816,0.9999632,0.0,0.9223833333333334,0.6961630000000001,0.78,1.0
Impagável,Anderson Freire,80.57,0.544,0.259,0.286,0.0652,0.0,0.0624,0.0543,-8.417,230750.0,rnb_brasil,0,0.32698333333333335,0.6302300000000001,2.0223048327137545,1.0,0.0,0.8597166666666667,0.38702300000000006,0.13039999999999996,1.0
As Coisas Tão Mais Lindas - Ao Vivo,Nando Reis,169.318,0.404,0.355,0.374,0.841,0.0,0.909,0.0419,-10.344,207906.0,rnb_brasil,0,0.48089666666666664,0.6461600000000001,1.1068493150684933,1.0,3.0,0.8276,0.402616,0.31800000000000006,1.0
Vida Loka Também Ama,Trilha Sonora do Gueto,140.307,0.483,0.523,0.582,0.113,0.0,0.384,0.224,-11.705,485088.0,rnb_brasil,0,0.540245,0.71575,0.9061913696060037,1.0,3.0,0.8049166666666667,0.5420750000000001,0.22599999999999998,1.0
Deixa O Tempo,Fresno,134.964,0.894,0.497,0.498,0.00771,0.0,0.0924,0.0371,-3.793,229493.0,rnb_brasil,0,0.64164,0.76127,1.7633136094674555,1.0,2.0,0.9367833333333333,0.642727,0.01541999999999999,1.0
From Hell do Céu,Black Alien,82.931,0.934,0.692,0.946,0.143,0.0,0.761,0.263,-6.877,237333.0,rnb_brasil,0,0.6644183333333333,0.9096299999999999,1.3304843304843306,1.0,0.0,0.8853833333333333,0.837163,0.28600000000000003,1.0
Dono do Mundo - Ao Vivo,Fernandinho,139.913,0.532,0.398,0.0674,0.358,1.24e-05,0.43,0.031,-5.967,374400.0,rnb_brasil,0,0.4917883333333334,0.56729,1.303921568627451,0.9999876,2.0,0.9005500000000001,0.38900899999999994,0.716,1.0
Milagres - Acústico,Lukas Agustinho,90.369,0.26,0.246,0.129,0.776,0.0,0.146,0.0334,-9.556,290000.0,rnb_brasil,0,0.25161500000000003,0.55604,1.015625,1.0,1.0,0.8407333333333333,0.257804,0.44799999999999995,1.0
A Sombra da Maldade (feat. Toni Garrido) - Natiruts Reggae Brasil - Ao Vivo,Natiruts;Toni Garrido,111.992,0.85,0.675,0.772,0.065,2.9e-05,0.941,0.0288,-7.087,272973.0,rnb_brasil,0,0.6791533333333334,0.8379299999999998,1.240875912408759,0.999971,1.0,0.8818833333333332,0.763193,0.13,1.0
O Mínimo de Mim,Shirley Carvalhaes,139.43,0.676,0.379,0.234,0.604,0.0,0.186,0.0396,-3.501,248571.0,rnb_brasil,0,0.5246833333333334,0.65859,1.737789203084833,1.0,2.0,0.94165,0.46705900000000006,0.792,1.0
O Descobridor dos Sete Mares,Tim Maia,137.261,0.91,0.537,0.774,0.0321,0.000478,0.951,0.176,-4.783,296866.0,rnb_brasil,0,0.6702683333333335,0.8617699999999999,1.6636197440585008,0.999522,2.0,0.9202833333333333,0.728777,0.06420000000000003,1.0
"Mato Seco ""Resistência""",Mato Seco;Circuito Reggae,139.434,0.352,0.822,0.571,0.00115,1.85e-05,0.113,0.381,-12.516,262053.0,rnb_brasil,0,0.64899,0.70324,0.4230769230769231,0.9999815,2.0,0.7914,0.618924,0.0022999999999999687,0.0
E.C.T. - Ao Vivo,Cássia Eller,130.093,0.896,0.666,0.633,0.67,2.99e-06,0.149,0.12,-8.386,210599.0,rnb_brasil,0,0.7186216666666667,0.7693400000000001,1.3254437869822484,0.99999701,2.0,0.8602333333333334,0.7387340000000001,0.6599999999999999,1.0
Eu Era Um Lobisomem Juvenil,Legião Urbana,97.143,0.515,0.556,0.527,0.0758,0.000702,0.217,0.0268,-13.122,406400.0,rnb_brasil,0,0.494405,0.67958,0.9098939929328621,0.999298,1.0,0.7813,0.550258,0.15159999999999996,1.0
1° De Julho,Legião Urbana,171.512,0.638,0.602,0.52,0.217,0.015,0.0856,0.0372,-7.761,290200.0,rnb_brasil,0,0.6782533333333333,0.7303899999999999,1.042483660130719,0.985,3.0,0.8706499999999999,0.609239,0.43399999999999994,1.0
Da Ponte prá Cá - Ao Vivo,Racionais MC's,79.312,0.892,0.63,0.672,0.219,0.0,0.373,0.386,-4.382,265586.0,rnb_brasil,0,0.6147866666666667,0.82498,1.39375,1.0,0.0,0.9269666666666667,0.7364980000000001,0.43799999999999994,0.0
Eu Vou Passar pela Cruz,PG,80.689,0.659,0.345,0.201,0.209,0.0,0.966,0.0351,-5.271,306596.0,rnb_brasil,0,0.4046816666666666,0.62769,1.8563380281690143,1.0,0.0,0.91215,0.43866900000000003,0.4179999999999999,1.0
Bom Perfume,Gabi Sampaio,141.803,0.435,0.468,0.0406,0.253,0.0,0.268,0.031,-9.593,486332.0,rnb_brasil,0,0.5008383333333334,0.5203099999999999,0.9100418410041841,1.0,3.0,0.8401166666666666,0.37785100000000005,0.506,1.0
Um certo Galileu - Ao Vivo,Padre Zezinho,86.012,0.527,0.587,0.391,0.188,1.71e-06,0.958,0.0267,-9.664,333360.0,rnb_brasil,0,0.49495333333333336,0.6597599999999999,0.882747068676717,0.99999829,0.0,0.8389333333333333,0.537076,0.376,1.0
Vida Rasteja / Vassourinha / Voltei Recife / Asa branca / Está bhegando a hora / Frevo no pé da serra (Participação especial João do Pife e Marcos do Pífano) - Ao vivo,O Rappa;Marcos do Pifano e João do Pife,91.41,0.77,0.509,0.477,0.165,0.0296,0.707,0.0878,-7.735,303455.0,rnb_brasil,0,0.5378499999999999,0.7134499999999999,1.4836223506743738,0.9704,1.0,0.8710833333333333,0.601345,0.33000000000000007,1.0
Rama,Tianastacia,150.13,0.861,0.476,0.478,0.00673,2.02e-06,0.445,0.0312,-5.145,210773.0,rnb_brasil,0,0.6465166666666666,0.7397500000000001,1.771604938271605,0.99999798,3.0,0.9142500000000001,0.618275,0.013460000000000027,1.0
Lei da Periferia,Consciência Humana,73.581,0.586,0.702,0.82,0.469,0.0,0.159,0.302,-9.211,441493.0,rnb_brasil,0,0.5494349999999999,0.83589,0.8230337078651685,1.0,0.0,0.8464833333333334,0.7041890000000001,0.938,1.0
Quando o Mundo Cai Ao Meu Redor - Ao Vivo,Juliano Son,164.412,0.823,0.216,0.298,0.0642,0.0,0.594,0.0541,-5.53,297540.0,rnb_brasil,0,0.5289200000000001,0.6638999999999999,3.641592920353982,1.0,3.0,0.9078333333333333,0.45929,0.12839999999999996,1.0
Deus Está Aqui,Padre Fábio De Melo,125.95,0.335,0.482,0.196,0.596,0.0,0.735,0.0299,-11.396,313453.0,rnb_brasil,0,0.4514166666666667,0.5644399999999999,0.6808943089430894,1.0,2.0,0.8100666666666666,0.388944,0.808,1.0
O Fracasso Não É o Fim,Gerson Rufino,145.997,0.713,0.629,0.488,0.489,0.0,0.143,0.0488,-2.518,289906.0,rnb_brasil,0,0.6717283333333334,0.77002,1.1158059467918622,1.0,3.0,0.9580333333333333,0.640102,0.978,1.0
Tô Chegando,Valesca Mayssa,123.891,0.618,0.589,0.47,0.676,0.0,0.143,0.0442,-6.076,270048.0,rnb_brasil,0,0.586385,0.7272399999999999,1.0317195325542572,1.0,2.0,0.8987333333333333,0.587724,0.6479999999999999,1.0
O Que Meu Pai Falou Pra Mim - Ao Vivo,Armandinho,86.005,0.581,0.629,0.299,0.547,1.81e-05,0.681,0.042,-9.571,252390.0,rnb_brasil,0,0.5321416666666667,0.6238900000000001,0.9092331768388106,0.9999819,0.0,0.8404833333333334,0.5480889999999999,0.9059999999999999,1.0
Dependente,Canção & Louvor,135.824,0.459,0.647,0.201,0.586,0.0,0.19,0.0331,-6.737,270791.0,rnb_brasil,0,0.5875733333333334,0.61303,0.6986301369863014,1.0,2.0,0.8877166666666666,0.49800300000000003,0.8280000000000001,1.0
"Não Compre, Plante!",Planet Hemp,112.68,0.78,0.652,0.656,0.0195,0.0334,0.186,0.0507,-8.433,251493.0,rnb_brasil,0,0.6478,0.77807,1.1782477341389728,0.9666,1.0,0.85945,0.7038070000000001,0.039000000000000035,1.0
Sábado a Noite (feat. Lulu Santos),Cidade Negra;Lulu Santos,97.135,0.94,0.773,0.887,0.193,0.0,0.19,0.0792,-5.303,267306.0,rnb_brasil,0,0.7303916666666667,0.9017700000000001,1.2005108556832693,1.0,1.0,0.9116166666666667,0.8587769999999999,0.386,1.0
Vamos Fazer Um Filme,Legião Urbana,117.738,0.437,0.674,0.844,0.414,0.0996,0.0713,0.0297,-14.639,261866.0,rnb_brasil,0,0.56433,0.7912100000000001,0.6388888888888888,0.9004,1.0,0.7560166666666668,0.648621,0.828,1.0
Flow Espacial,"Teto, WIU, Matuê",162.032,0.685,0.712,0.454,0.0186,0.0,0.0911,0.182,-6.099,165926.0,rnb_brasil,1,0.7315533333333334,0.72061,0.9487534626038783,1.0,3.0,0.89835,0.6531610000000001,0.03720000000000001,1.0
Vizão de Cria 3,"Caio Luccas, PJ HOUDINI, Filipe Ret, Anezzi, Dallass, L7NNON, NADAMAL, MC Maneirinho, MC Cabelinho",144.846,0.677,0.694,0.46,0.35,0.0,0.144,0.131,-5.358,324414.0,rnb_brasil,0,0.6915100000000001,0.7304200000000001,0.9616477272727274,1.0,3.0,0.9107000000000001,0.645742,0.7,1.0
Pesadão,"IZA, Marcelo Falcão",75.014,0.786,0.741,0.776,0.19,0.0,0.393,0.227,-3.933,199200.0,rnb_brasil,0,0.6313233333333333,0.87107,1.0466045272969375,1.0,0.0,0.93445,0.7745070000000001,0.38,1.0
Bilhete 2.0,"Rashid, Luccas Carlos",87.986,0.724,0.628,0.668,0.177,0.0,0.095,0.216,-6.741,223488.0,rnb_brasil,0,0.5778433333333334,0.79979,1.134796238244514,1.0,0.0,0.88765,0.6819790000000001,0.354,1.0
Sem Filtro,IZA,109.984,0.859,0.67,0.668,0.379,0.0,0.252,0.0756,-3.786,206182.0,rnb_brasil,1,0.6760066666666666,0.82934,1.263235294117647,1.0,1.0,0.9369,0.7422340000000001,0.758,1.0
Me Perdoa,Ferrugem,139.997,0.649,0.602,0.665,0.492,0.0,0.118,0.0409,-5.589,219134.0,rnb_brasil,0,0.6290283333333334,0.81011,1.0604575163398693,1.0,2.0,0.90685,0.649511,0.984,1.0
Que Se Vá,IZA,94.962,0.926,0.776,0.748,0.482,5.2e-06,0.128,0.267,-2.62,144686.0,rnb_brasil,1,0.72407,0.873,1.178117048346056,0.9999948,1.0,0.9563333333333334,0.8251000000000001,0.964,1.0
Certo e Duvidoso - Ao Vivo,"Marcos & Belutti, Gaab",154.033,0.874,0.68,0.916,0.286,0.0,0.577,0.109,-3.911,154093.0,rnb_brasil,1,0.7589216666666667,0.9272900000000001,1.2666666666666666,1.0,3.0,0.9348166666666666,0.8101290000000001,0.572,1.0
Ginga (Participação especial de Rincon Sapiência),"IZA, Rincon Sapiência",127.887,0.972,0.716,0.602,0.185,0.0,0.198,0.319,-1.131,180625.0,rnb_brasil,1,0.762745,0.82949,1.3388429752066116,1.0,2.0,0.98115,0.7813489999999998,0.37,1.0
Set dos Casados,"Mc Davi, Mc Kevin, Mc Don Juan, MC Hariel, MC Marks, MC G15, Mc Phe Cachorrera, Gaab, MC Menor da VG, MC Ryan SP, MC Kapela, Perera DJ, Veiga no Beat",199.884,0.384,0.581,0.149,0.325,0.0,0.0953,0.295,-7.618,643200.0,rnb_brasil,1,0.6056999999999999,0.5834199999999999,0.6497461928934011,1.0,3.0,0.8730333333333333,0.435742,0.65,1.0
Poesia Acústica - Paris,"Pineapple StormTv, Froid, Xamã, Dk 47, Chris MC, Cynthia Luz, Luccas Carlos",87.98,0.747,0.692,0.496,0.468,0.0,0.172,0.0817,-4.747,420000.0,rnb_brasil,1,0.6167333333333332,0.75093,1.064102564102564,1.0,0.0,0.9208833333333334,0.675193,0.936,1.0
Fé nas Maluca,"IZA, Mc Carol",126.599,0.688,0.557,0.885,0.668,0.0,0.709,0.345,-4.094,143221.0,rnb_brasil,0,0.5958983333333333,0.91306,1.2134038800705464,1.0,2.0,0.9317666666666666,0.6975060000000001,0.6639999999999999,0.0
Plaqtudum,"Recayd Mob, Derek, Dfideliz, Jé Santiago",122.023,0.74,0.89,0.0683,0.271,1.06e-05,0.118,0.0681,-6.367,175441.0,rnb_brasil,0,0.7703716666666667,0.56365,0.8222222222222222,0.9999894,2.0,0.8938833333333334,0.6480250000000001,0.542,1.0
Dilúvio,"Karol Conká, Leo Justi",129.999,0.614,0.651,0.421,0.0231,0.000557,0.0812,0.039,-7.632,221538.0,rnb_brasil,0,0.6263650000000001,0.69208,0.9288956127080181,0.999443,2.0,0.8728,0.598008,0.04620000000000002,1.0
Detalhes,"Veigh, L7NNON, Luccas Carlos, Nagalli, Pedro Lotto, Bvga Beatz, Supernova Ent",134.99,0.534,0.778,0.744,0.175,0.0,0.104,0.192,-6.332,213223.0,rnb_brasil,1,0.6741833333333334,0.8342799999999999,0.6776649746192893,1.0,2.0,0.8944666666666666,0.7036280000000001,0.35,1.0
Cida,"Agnes Nunes, Xamã",80.162,0.264,0.586,0.21,0.71,0.0,0.0936,0.0616,-12.856,186000.0,rnb_brasil,0,0.4058033333333333,0.5554399999999999,0.4429530201342282,1.0,0.0,0.7857333333333333,0.41114399999999995,0.5800000000000001,1.0
202 - Speed,"Kweller, Enzo Cello, Thomie, prodbyeros",143.659,0.385,0.693,0.805,0.716,0.0,0.184,0.418,-10.566,142006.0,rnb_brasil,1,0.6014316666666666,0.8163400000000001,0.5476529160739687,1.0,3.0,0.8239,0.6353340000000001,0.5680000000000001,0.0
Se Joga,"Lary, Negra Li",81.992,0.829,0.654,0.446,0.354,0.0,0.0941,0.111,-2.754,185854.0,rnb_brasil,1,0.6123533333333333,0.75086,1.2484939759036144,1.0,0.0,0.9541000000000001,0.6745859999999999,0.708,1.0
Anos Luz,Matuê,109.748,0.484,0.623,0.297,0.425,0.0,0.111,0.167,-10.654,264081.0,rnb_brasil,0,0.5396133333333333,0.61226,0.7646129541864138,1.0,1.0,0.8224333333333333,0.515026,0.85,1.0
Me Negaram Amor,"Cynthia Luz, Mc Davi, Gaab, Pedro Lotto, Paiva Prod",94.985,0.46,0.517,0.534,0.689,0.0,0.0717,0.328,-11.733,288000.0,rnb_brasil,1,0.45480833333333337,0.69627,0.8728652751423149,1.0,1.0,0.8044499999999999,0.521227,0.6220000000000001,1.0
Evapora,"IZA, Ciara, Major Lazer",103.909,0.707,0.69,0.681,0.125,3.36e-06,0.237,0.276,-4.783,127076.0,rnb_brasil,0,0.6302816666666666,0.82457,1.01,0.99999664,1.0,0.9202833333333333,0.706757,0.25,1.0
LARISSA,"PEDRO SAMPAIO, Luan Otten",130.097,0.64,0.843,0.784,0.0485,0.0,0.281,0.0376,-7.485,125305.0,rnb_brasil,1,0.7303283333333332,0.8387500000000001,0.7502930832356389,1.0,2.0,0.87525,0.7698750000000001,0.09699999999999998,1.0
Mlks de Sp,"Recayd Mob, Dfideliz, MC Igu, Jé Santiago, Derek",118.957,0.516,0.901,0.18,0.0817,0.0,0.0922,0.0726,-7.948,195796.0,rnb_brasil,0,0.7035616666666666,0.5925199999999999,0.566410537870472,1.0,1.0,0.8675333333333334,0.6104520000000001,0.1634,1.0
Poesia Acústica #5: Teu Popô - Remix,"Pineapple StormTv, HODARI, Ducon, Chris MC, Kayuá, Luccas Carlos, Maria, Salve Malak, Don L",121.946,0.392,0.752,0.455,0.0961,0.0,0.113,0.274,-13.413,737705.0,rnb_brasil,1,0.5968433333333333,0.6478700000000001,0.5144356955380578,1.0,2.0,0.7764500000000001,0.574187,0.19220000000000004,1.0
Dona de mim,IZA,81.47,0.809,0.412,0.254,0.0397,0.0,0.0899,0.144,-3.66,208941.0,rnb_brasil,1,0.4844833333333333,0.665,1.9170616113744077,1.0,0.0,0.9390000000000001,0.5247999999999999,0.07940000000000003,1.0
Vem Chapar,Matuê,94.936,0.831,0.696,0.242,0.166,0.0,0.101,0.227,-3.764,165789.0,rnb_brasil,1,0.6555266666666666,0.65916,1.1770538243626063,1.0,1.0,0.9372666666666666,0.6420159999999999,0.3320000000000001,1.0
202,"Kweller, Enzo Cello, Thomie, prodbyeros",119.992,0.305,0.76,0.788,0.7,0.0,0.184,0.303,-10.233,170000.0,rnb_brasil,1,0.5714866666666667,0.81287,0.39610389610389607,1.0,1.0,0.8294499999999999,0.6343870000000001,0.6000000000000001,1.0
Brisa,IZA,159.663,0.822,0.693,0.791,0.459,0.0,0.261,0.259,-2.478,151500.0,rnb_brasil,0,0.759205,0.89162,1.1692745376955904,1.0,3.0,0.9587,0.771162,0.918,1.0
Girassol,IVYSON,124.986,0.452,0.667,0.247,0.503,0.000365,0.619,0.0335,-9.9,203520.0,rnb_brasil,0,0.57741,0.5998,0.6676514032496307,0.999635,2.0,0.8350000000000001,0.51178,0.994,1.0
Melhor Dia 11: Ilusão com Autoestima,"Marcos Baroni, Teto, Luccas Carlos, MC Ryan SP, Mc Daniel, Veigh, Mc Davi, Real Bege",114.464,0.421,0.631,0.178,0.0286,0.0,0.104,0.128,-7.299,390698.0,rnb_brasil,0,0.5325733333333333,0.59821,0.656786271450858,1.0,1.0,0.87835,0.47412100000000007,0.05720000000000003,1.0
Tudo que sonhamos,"UM44K, Luan Otten",115.025,0.449,0.722,0.372,0.692,0.0,0.12,0.0345,-7.69,149666.0,rnb_brasil,0,0.5874083333333333,0.6719,0.6133879781420766,1.0,1.0,0.8718333333333333,0.56509,0.6160000000000001,1.0
Poesia Acústica #8: Amor e Samba,"Pineapple StormTv, Cesar Mc, Elana Dara, Kayuá, Froid, Cynthia Luz, MV Bill, Bob do Contra, Projota",156.016,0.605,0.667,0.375,0.236,0.0,0.343,0.25,-6.381,614615.0,rnb_brasil,1,0.6750266666666667,0.68619,0.8936484490398817,1.0,3.0,0.8936499999999999,0.5919190000000001,0.472,1.0
M4,"Teto, Matuê",119.97,0.59,0.88,0.723,0.08,0.0,0.184,0.204,-4.709,170000.0,rnb_brasil,0,0.71695,0.84211,0.6629213483146067,1.0,1.0,0.9215166666666667,0.757811,0.16000000000000003,1.0
Praia do Rosa - Acústico,"Oriente, Cynthia Luz, Delacruz",90.653,0.595,0.57,0.779,0.273,0.0,0.151,0.216,-8.797,256524.0,rnb_brasil,0,0.5145883333333333,0.8236300000000001,1.0258620689655173,1.0,1.0,0.8533833333333334,0.644663,0.546,1.0
Cuidado,Gaab,104.998,0.595,0.877,0.36,0.0125,0.0,0.0741,0.0602,-5.118,233143.0,rnb_brasil,1,0.6919966666666667,0.69282,0.6708004509582863,1.0,1.0,0.9147,0.6705819999999999,0.025000000000000022,1.0
