track_name,artist,bpm,energy,danceability,valence,acousticness,instrumentalness,liveness,speechiness,loudness,duration_ms,genre,is_hit,Unnamed: 0,id,artist_names,name,genres,key,mode,tempo,time_signature,artists_ids
Vou Deixar Que Você Se Vá,Nenhum De Nós,148.151,0.86,0.536,0.695,0.00859,8.8e-06,0.191,0.0336,-5.143,191503.0,mpb,0.0,,,,,,,,,,
Lapa Santa,Maria Bethânia,140.48,0.197,0.547,0.42,0.779,0.0,0.297,0.0422,-14.025,200017.0,mpb,0.0,,,,,,,,,,
A Força do Amor,Roupa Nova,73.686,0.687,0.518,0.798,0.459,0.00069,0.424,0.0323,-8.679,275773.0,mpb,0.0,,,,,,,,,,
Admirável Gado Novo,Zé Ramalho,171.957,0.726,0.619,0.825,0.219,2.97e-05,0.522,0.08,-9.482,305173.0,mpb,0.0,,,,,,,,,,
Outras Freqüências - Ao Vivo,Engenheiros Do Hawaii,93.09,0.676,0.676,0.253,0.377,2.57e-05,0.751,0.0336,-8.241,193866.0,mpb,0.0,,,,,,,,,,
É isso aí - Isso é problema dela,Casuarina,87.175,0.733,0.616,0.935,0.658,0.0272,0.68,0.0442,-8.615,239800.0,mpb,0.0,,,,,,,,,,
Canção Agalopada (Ao Vivo),Zé Ramalho,173.91,0.882,0.221,0.457,0.198,0.00533,0.899,0.0778,-6.614,295253.0,mpb,0.0,,,,,,,,,,
Chão de Giz - Ao Vivo,Elba Ramalho,161.812,0.648,0.476,0.468,0.415,0.0,0.94,0.0388,-7.886,353293.0,mpb,0.0,,,,,,,,,,
Ai Que Saudade D'Ocê - Ao Vivo,Elba Ramalho,105.068,0.669,0.523,0.295,0.694,0.0,0.665,0.0559,-7.98,323946.0,mpb,0.0,,,,,,,,,,
Capim,Djavan,86.225,0.675,0.674,0.867,0.604,0.000432,0.273,0.0503,-8.926,257160.0,mpb,0.0,,,,,,,,,,
A Novidade,Os Paralamas Do Sucesso,82.366,0.777,0.716,0.964,0.131,0.000107,0.104,0.0335,-8.965,188920.0,mpb,0.0,,,,,,,,,,
Indireta - Acústico,UM44K,114.168,0.194,0.737,0.806,0.777,0.0,0.101,0.0522,-9.522,212851.0,mpb,0.0,,,,,,,,,,
Deixa queimar,Tiê,89.977,0.315,0.568,0.267,0.604,2.01e-05,0.0696,0.027,-15.989,243998.0,mpb,0.0,,,,,,,,,,
Monocromia,Lorena Chaves,79.997,0.407,0.757,0.707,0.599,0.0,0.171,0.13,-10.428,170064.0,mpb,0.0,,,,,,,,,,
Conto as Horas,Hotelo,97.999,0.498,0.711,0.612,0.253,2.49e-06,0.11,0.0272,-10.022,192371.0,mpb,0.0,,,,,,,,,,
Dia Branco - Ao Vivo,Alceu Valença;Orquestra Ouro Preto,108.825,0.592,0.51,0.722,0.341,3.42e-06,0.776,0.0287,-10.274,243000.0,mpb,0.0,,,,,,,,,,
Bom Demais Para Não Crer,Netto;Isaias Saad,144.001,0.688,0.463,0.215,0.151,0.0,0.121,0.0584,-6.968,377266.0,mpb,0.0,,,,,,,,,,
Algum Dia - Ao Vivo,Capital Inicial,108.998,0.679,0.612,0.333,0.547,1.39e-05,0.915,0.0265,-6.359,203533.0,mpb,0.0,,,,,,,,,,
Certeza - Ao Vivo,Mariana Nolasco,188.337,0.678,0.273,0.384,0.404,7.04e-06,0.702,0.0531,-6.427,191839.0,mpb,0.0,,,,,,,,,,
Estava Ali,Terno Rei,138.019,0.523,0.561,0.372,0.34,0.00844,0.155,0.032,-9.023,163000.0,mpb,0.0,,,,,,,,,,
Uma Canção Pra Você (Jaqueta Amarela),As Baías,187.324,0.519,0.508,0.387,0.298,0.0,0.0851,0.0665,-7.159,316108.0,mpb,0.0,,,,,,,,,,
E o Meu Peito Mais Aberto Que o Mar da Bahia,Vanguart,127.249,0.663,0.299,0.427,0.0288,0.0,0.48,0.0409,-7.279,289560.0,mpb,0.0,,,,,,,,,,
Andança,Diogo Nogueira,143.994,0.699,0.633,0.591,0.654,0.000146,0.207,0.0369,-6.06,212739.0,mpb,0.0,,,,,,,,,,
Bem Que Se Quis,MAR ABERTO,104.966,0.0787,0.618,0.391,0.521,0.0,0.112,0.0497,-17.127,183405.0,mpb,0.0,,,,,,,,,,
O Que é Que Há?,Ana Carolina,82.078,0.416,0.549,0.547,0.708,0.0,0.126,0.0278,-9.398,221297.0,mpb,0.0,,,,,,,,,,
O Portão,Luiza Possi,166.03,0.886,0.346,0.52,0.11,0.0,0.834,0.289,-5.869,234520.0,mpb,0.0,,,,,,,,,,
Anjo,Dalto,203.973,0.389,0.378,0.204,0.685,0.000192,0.134,0.0384,-11.573,197906.0,mpb,0.0,,,,,,,,,,
Toda Forma de Amor - Ao Vivo,Lulu Santos,137.161,0.805,0.516,0.514,0.0422,0.0203,0.585,0.0313,-9.143,220640.0,mpb,0.0,,,,,,,,,,
Ponta de dor - Ao vivo,Jorge Aragão,99.673,0.748,0.523,0.762,0.678,1.42e-05,0.974,0.119,-10.366,180933.0,mpb,0.0,,,,,,,,,,
Enche-me Com Teu Poder - Ao Vivo,Netto;Jéssica Augusto,140.025,0.757,0.49,0.332,0.332,0.0,0.505,0.04,-6.61,350840.0,mpb,0.0,,,,,,,,,,
Tartaruga e o Lobo,Palavra Cantada,93.79,0.304,0.759,0.857,0.828,2.38e-05,0.145,0.0638,-12.332,210083.0,mpb,0.0,,,,,,,,,,
Encaixe,OUTROEU,94.014,0.464,0.624,0.353,0.358,0.00214,0.119,0.0247,-11.628,145828.0,mpb,0.0,,,,,,,,,,
Coração Bobo,Alceu Valença,107.82,0.775,0.609,0.667,0.403,0.0,0.0503,0.0551,-6.605,222533.0,mpb,0.0,,,,,,,,,,
Espera a Primavera - Acústico,Nando Reis,143.083,0.679,0.664,0.817,0.654,2.42e-05,0.165,0.0384,-10.667,254878.0,mpb,0.0,,,,,,,,,,
Comparsas/O Pequenez E O Pit Bull,Ana Carolina;Seu Jorge,95.453,0.653,0.532,0.662,0.238,0.0,0.707,0.489,-10.707,297160.0,mpb,0.0,,,,,,,,,,
A Moça do Sonho,Chico Buarque,128.882,0.181,0.444,0.306,0.899,0.0,0.181,0.0376,-10.341,166613.0,mpb,0.0,,,,,,,,,,
Dona Da Minha Cabeça - Ao Vivo,Geraldo Azevedo,142.064,0.693,0.57,0.614,0.611,0.0,0.97,0.0841,-5.234,241600.0,mpb,0.0,,,,,,,,,,
Mauricio,Legião Urbana,150.995,0.559,0.543,0.682,0.012,0.00318,0.151,0.031,-14.523,198133.0,mpb,0.0,,,,,,,,,,
Aquela Velha Canção,Marisa Monte,106.082,0.487,0.598,0.408,0.789,0.0,0.215,0.028,-7.325,201413.0,mpb,0.0,,,,,,,,,,
Jesucristo (Jesús Cristo),Roberto Carlos,104.749,0.443,0.538,0.731,0.198,0.0,0.0877,0.0615,-15.545,197066.0,mpb,0.0,,,,,,,,,,
Amor de Índio - Ao Vivo,Roupa Nova,107.249,0.763,0.447,0.579,0.267,0.0,0.972,0.0563,-8.701,203666.0,mpb,0.0,,,,,,,,,,
O menino,Luiz Melodia,112.489,0.784,0.543,0.966,0.345,0.0,0.22,0.112,-7.53,159880.0,mpb,0.0,,,,,,,,,,
Só De Você,Rita Lee;Roberto De Carvalho,132.211,0.314,0.639,0.596,0.846,1.54e-05,0.0712,0.0334,-17.207,253826.0,mpb,0.0,,,,,,,,,,
Astronauta (feat. Gabriel Pensador),Lulu Santos;Gabriel Pensador,95.21,0.523,0.689,0.386,0.118,0.000375,0.96,0.0666,-10.138,303733.0,mpb,0.0,,,,,,,,,,
Dê Um Rolê - Ao Vivo,Novos Baianos,138.276,0.55,0.522,0.391,0.188,0.0,0.754,0.0662,-9.911,196533.0,mpb,0.0,,,,,,,,,,
Segredo,Luiz Melodia,168.515,0.397,0.359,0.554,0.608,0.000396,0.129,0.0323,-10.849,204600.0,mpb,0.0,,,,,,,,,,
De Volta pro Futuro - Ao Vivo,Roupa Nova,79.658,0.553,0.429,0.444,0.472,0.0,0.869,0.0306,-9.54,291800.0,mpb,0.0,,,,,,,,,,
Tempo Perdido,Paulo Ricardo,95.004,0.931,0.593,0.553,0.00515,0.0115,0.126,0.0381,-4.896,241560.0,mpb,0.0,,,,,,,,,,
Pra jogar no oceano,Paulinho Da Viola,96.618,0.731,0.603,0.936,0.819,6.14e-06,0.13,0.0759,-8.621,225960.0,mpb,0.0,,,,,,,,,,
Abertura / Quando Acabar O Maluco Sou Eu,Raul Seixas,132.848,0.667,0.697,0.787,0.0278,0.0,0.361,0.0527,-8.417,224400.0,mpb,0.0,,,,,,,,,,
Reflexão - Ao vivo,Jorge Aragão,92.253,0.87,0.376,0.733,0.684,0.105,0.725,0.0561,-8.262,250800.0,mpb,0.0,,,,,,,,,,
Massarandupió,Chico Buarque;Chico Brown,117.953,0.386,0.622,0.431,0.804,1.32e-05,0.308,0.0408,-9.587,163680.0,mpb,0.0,,,,,,,,,,
E Não Vou Mais Deixar Você Tão Só,Paulo Ricardo,172.589,0.364,0.586,0.227,0.0139,0.0189,0.125,0.0402,-12.268,246600.0,mpb,0.0,,,,,,,,,,
Simples De Coração,Engenheiros Do Hawaii,182.216,0.654,0.38,0.456,0.0121,1.19e-06,0.0605,0.032,-8.475,236173.0,mpb,0.0,,,,,,,,,,
Surra de chicote,Luiz Melodia,129.836,0.501,0.674,0.891,0.171,0.0,0.0738,0.0393,-10.292,207453.0,mpb,0.0,,,,,,,,,,
Conto De Areia,Clara Nunes,80.601,0.562,0.61,0.908,0.487,0.0,0.0855,0.0338,-8.038,219426.0,mpb,0.0,,,,,,,,,,
Me dá um Beijo - Ao Vivo,Alceu Valença;Elba Ramalho;Geraldo Azevedo,143.811,0.703,0.545,0.652,0.369,0.0,0.652,0.0415,-8.1,209360.0,mpb,0.0,,,,,,,,,,
Do It,Lenine,145.226,0.878,0.569,0.53,0.214,2.84e-06,0.98,0.11,-7.78,210560.0,mpb,0.0,,,,,,,,,,
Contacto Com o Mundo Racional,Tim Maia,111.179,0.352,0.676,0.509,0.208,0.0,0.128,0.0367,-10.402,181866.0,mpb,0.0,,,,,,,,,,
Larga Esse Boy,Johnny Hooker;Jáder,159.949,0.785,0.684,0.685,0.344,0.000262,0.206,0.0533,-4.782,197341.0,mpb,0.0,,,,,,,,,,
Amor-Perfeito,Terno Rei,101.969,0.44,0.752,0.406,0.477,0.222,0.0844,0.035,-8.136,166000.0,mpb,0.0,,,,,,,,,,
Outono,Melim;Djavan,75.007,0.293,0.302,0.146,0.952,0.0,0.114,0.0317,-9.702,204007.0,mpb,0.0,,,,,,,,,,
Diamante,Pitty;Drik Barbosa;WEKS,145.96,0.706,0.535,0.507,0.26,0.0,0.139,0.0711,-4.889,224522.0,mpb,0.0,,,,,,,,,,
Só Eu e Você na Pista - Tomás Tróia Remix,Illy;DUDA BEAT;Tomás Tróia,91.997,0.726,0.686,0.711,0.0231,2.22e-06,0.0566,0.0579,-5.925,223106.0,mpb,0.0,,,,,,,,,,
Nossos Planos,Roberta Sá,144.007,0.763,0.783,0.499,0.401,0.00333,0.089,0.04,-6.511,176968.0,mpb,0.0,,,,,,,,,,
É Ela (Ao Vivo),O Teatro Mágico,118.06,0.724,0.714,0.621,0.645,9.57e-05,0.884,0.0432,-8.252,225800.0,mpb,0.0,,,,,,,,,,
João E Maria (Ao Vivo),Chico Buarque,105.556,0.516,0.343,0.447,0.392,3.56e-05,0.981,0.0444,-9.701,185466.0,mpb,0.0,,,,,,,,,,
Bichos escrotos,Titãs,144.632,0.858,0.586,0.812,0.00527,0.000244,0.0826,0.0493,-12.67,195173.0,mpb,0.0,,,,,,,,,,
Mal de Mim,Djavan,153.904,0.337,0.581,0.385,0.866,0.000152,0.0839,0.0283,-11.335,197973.0,mpb,0.0,,,,,,,,,,
Polícia,Titãs,101.051,0.915,0.682,0.789,0.00193,0.00793,0.096,0.0454,-3.633,260866.0,mpb,0.0,,,,,,,,,,
A Carta (Ao Vivo),Djavan,93.784,0.86,0.66,0.742,0.124,2.35e-06,0.948,0.0593,-6.883,349866.0,mpb,0.0,,,,,,,,,,
Me Abraça - Ao Vivo,Banda Eva,100.295,0.646,0.415,0.662,0.663,0.0,0.291,0.036,-8.148,135693.0,mpb,0.0,,,,,,,,,,
Bicho-Folha e Bicho-Pau,Palavra Cantada,79.041,0.475,0.691,0.791,0.596,1.16e-06,0.145,0.0801,-7.743,148686.0,mpb,0.0,,,,,,,,,,
Pois é,Los Hermanos,116.115,0.328,0.664,0.337,0.101,0.0107,0.0954,0.0278,-8.88,204026.0,mpb,0.0,,,,,,,,,,
São Jorge,Mc Tha;Comunidade Jongo Dito Ribeiro;Sueide Kintê,106.068,0.724,0.598,0.187,0.0351,0.0,0.164,0.0356,-6.6,194717.0,mpb,0.0,,,,,,,,,,
Aquele Abraco,Gilberto Gil,110.416,0.765,0.829,0.927,0.588,0.015,0.0642,0.0551,-13.297,230079.0,mpb,0.0,,,,,,,,,,
Me Veja,Rachel Reis;Illy,104.989,0.678,0.8,0.946,0.0409,0.0343,0.154,0.0665,-10.473,159010.0,mpb,0.0,,,,,,,,,,
Cadê Dalila - Ao Vivo Em São Paulo / 2018,Ivete Sangalo,87.506,0.873,0.619,0.442,0.00225,9e-06,0.614,0.0405,-7.428,128893.0,mpb,0.0,,,,,,,,,,
Às Vezes um Clichê,Maglore,124.932,0.816,0.659,0.874,0.0889,1.05e-05,0.193,0.0274,-4.524,200444.0,mpb,0.0,,,,,,,,,,
Nosso Próprio Chão,Jorge Vercillo;Péricles,171.736,0.61,0.603,0.775,0.621,0.0,0.267,0.0553,-8.633,224053.0,mpb,0.0,,,,,,,,,,
Mandou Bem - Acústico,Jota Quest,116.019,0.819,0.75,0.689,0.536,0.00132,0.665,0.0335,-9.839,299163.0,mpb,0.0,,,,,,,,,,
Abre um Sorriso pra Mim - Ao Vivo,Sabrina Lopes;MAR ABERTO,121.959,0.388,0.809,0.502,0.561,0.0,0.181,0.0304,-7.569,186311.0,mpb,0.0,,,,,,,,,,
Lourinha Bombril (Parate Y Mira),Os Paralamas Do Sucesso,168.451,0.891,0.625,0.805,0.0175,0.000112,0.199,0.0483,-9.239,158906.0,mpb,0.0,,,,,,,,,,
Batuque na Cozinha,Martinho Da Vila,90.688,0.678,0.771,0.961,0.735,0.0,0.189,0.291,-10.703,178373.0,mpb,0.0,,,,,,,,,,
Esta Tarde Vi Llover,Roberto Carlos,140.192,0.406,0.32,0.245,0.883,0.000799,0.218,0.0282,-7.515,203666.0,mpb,0.0,,,,,,,,,,
"Dois Pra Lá, Dois Pra Cá",Elis Regina,96.644,0.363,0.652,0.478,0.586,0.000219,0.0661,0.0433,-8.62,266733.0,mpb,0.0,,,,,,,,,,
Me Deixa (feat. Marcelo Falcão) - Ao Vivo,Jota Quest;Marcelo Falcão,119.922,0.945,0.473,0.51,0.0402,0.000181,0.766,0.14,-5.647,440346.0,mpb,0.0,,,,,,,,,,
Jesus Salvador - Versão Remasterizada,Roberto Carlos,87.333,0.348,0.355,0.271,0.818,0.00109,0.378,0.0271,-10.982,340426.0,mpb,0.0,,,,,,,,,,
Naquela Mesa,Otto,130.095,0.746,0.697,0.837,0.246,6.84e-05,0.0726,0.0392,-7.172,248773.0,mpb,0.0,,,,,,,,,,
Samba De Arerê - Ao Vivo,Beth Carvalho,101.589,0.756,0.59,0.87,0.616,0.0,0.713,0.252,-7.578,191880.0,mpb,0.0,,,,,,,,,,
Dentro de um Abraço - Pic Schmitz e Breno Rocha Remix,Jota Quest;Pic Schmitz;Breno Rocha,124.032,0.868,0.705,0.355,0.0102,0.000638,0.799,0.0808,-5.477,158824.0,mpb,0.0,,,,,,,,,,
Vou Te Levar Comigo,Biquini Cavadão,90.009,0.771,0.56,0.658,0.105,1.11e-06,0.833,0.0284,-6.631,150666.0,mpb,0.0,,,,,,,,,,
O Cio Da Terra - Acústico,Milton Nascimento,79.993,0.184,0.643,0.256,0.904,0.0,0.112,0.0304,-10.913,245367.0,mpb,0.0,,,,,,,,,,
As curvas da estrada de Santos,Kid Abelha,77.46,0.674,0.51,0.422,0.0811,1.28e-06,0.105,0.0296,-6.274,262560.0,mpb,0.0,,,,,,,,,,
Cabô Meu Pai / Uma Prova De Amor / Quando A Gira Girou - Ao Vivo,Diogo Nogueira,107.993,0.728,0.628,0.776,0.736,0.0,0.609,0.0459,-6.87,293653.0,mpb,0.0,,,,,,,,,,
20 E Poucos Anos - Live,Filipe Catto,74.672,0.466,0.447,0.238,0.667,8.68e-06,0.925,0.0406,-8.746,266773.0,mpb,0.0,,,,,,,,,,
Amarguras / Ai Que Saudade do Meu Amor / Se Eu For Falar de Tristeza,Diogo Nogueira;Zeca Pagodinho,105.957,0.742,0.694,0.843,0.604,0.0,0.393,0.0669,-6.271,337819.0,mpb,0.0,,,,,,,,,,
Heavy Metal Do Senhor,Zeca Baleiro,103.777,0.806,0.661,0.775,0.178,4.49e-05,0.117,0.0272,-9.672,242106.0,mpb,0.0,,,,,,,,,,
Petrolina Juazeiro,Alceu Valença,137.939,0.657,0.749,0.847,0.377,0.0,0.136,0.0337,-5.988,214573.0,mpb,0.0,,,,,,,,,,
Não vá ainda,Zélia Duncan,78.821,0.413,0.496,0.358,0.697,2.26e-05,0.0682,0.033,-11.456,192920.0,mpb,0.0,,,,,,,,,,
Quanto Tempo Demora Um Mês - Ao Vivo,Biquini Cavadão,130.024,0.674,0.51,0.177,0.5,0.0125,0.887,0.0298,-6.599,224226.0,mpb,0.0,,,,,,,,,,
Quando A Gente Chama,Almir Sater;Renato Teixeira,115.032,0.511,0.645,0.554,0.622,0.0,0.161,0.027,-8.542,225420.0,mpb,0.0,,,,,,,,,,
Tatu Tá?,Zeca Baleiro;Guilherme Kastrup;Natália Matos,108.037,0.589,0.6,0.5,0.0361,9e-05,0.117,0.0681,-8.277,39682.0,mpb,0.0,,,,,,,,,,
Não Olhe Pra Trás - Ao Vivo,Capital Inicial,102.981,0.882,0.484,0.298,0.0444,0.00075,0.974,0.0388,-5.704,289173.0,mpb,0.0,,,,,,,,,,
Impossível Acreditar Que Perdi Você,Fábio Jr.,129.944,0.402,0.445,0.231,0.709,2.11e-06,0.108,0.0283,-10.781,217560.0,mpb,0.0,,,,,,,,,,
Assim assado,Secos & Molhados,93.569,0.464,0.61,0.544,0.0378,0.0,0.0298,0.0695,-14.887,172906.0,mpb,0.0,,,,,,,,,,
Ogum,Serena Assumpção;Gustavo Souza;Tatá Aeroplano;Tulipa Ruiz,128.061,0.44,0.485,0.52,0.601,8.18e-06,0.118,0.401,-8.508,232453.0,mpb,0.0,,,,,,,,,,
Se Eu Corro,A Banda Mais Bonita da Cidade,182.072,0.16,0.374,0.272,0.604,0.0,0.106,0.038,-8.522,227853.0,mpb,0.0,,,,,,,,,,
A Estrada,Phill Veras,144.991,0.436,0.539,0.455,0.695,0.00022,0.168,0.0298,-11.625,218613.0,mpb,0.0,,,,,,,,,,
Paixão Antiga,Tim Maia,140.372,0.702,0.528,0.561,0.48,3.02e-06,0.488,0.0282,-7.152,246560.0,mpb,0.0,,,,,,,,,,
Embaraça No Beijo,Ivete Sangalo,119.915,0.822,0.717,0.795,0.0564,3.34e-06,0.182,0.0904,-7.079,244445.0,mpb,0.0,,,,,,,,,,
Exu,Serena Assumpção;Karina Buhr;Luê;Zé Celso Martinez Corrêa,100.038,0.738,0.815,0.307,0.0902,5.34e-05,0.349,0.368,-7.723,185466.0,mpb,0.0,,,,,,,,,,
Eu Me Chamo Antônio,Versos Que Compomos Na Estrada;Eu Me Chamo Antônio;Gero Camilo,172.358,0.174,0.42,0.135,0.9,0.0,0.376,0.137,-15.309,176120.0,mpb,0.0,,,,,,,,,,
Esquinas (Ao Vivo),Djavan,141.108,0.415,0.415,0.0701,0.453,1.32e-06,0.862,0.0389,-10.38,268773.0,mpb,0.0,,,,,,,,,,
Porque É Proibido Pisar Na Grama,Jorge Ben Jor,70.612,0.825,0.391,0.659,0.161,0.0,0.799,0.13,-5.565,294493.0,mpb,0.0,,,,,,,,,,
Tempo,Sandy,152.364,0.206,0.291,0.337,0.852,0.000104,0.114,0.03,-12.435,235498.0,mpb,0.0,,,,,,,,,,
Fixação,Kid Abelha,117.637,0.588,0.821,0.933,0.0177,0.0434,0.0361,0.0477,-9.26,381440.0,mpb,0.0,,,,,,,,,,
Praia (Sem Sair de Casa) [Remix],Hotelo;Helen Sancho,124.035,0.73,0.634,0.378,0.26,2.02e-05,0.384,0.0921,-5.648,191712.0,mpb,0.0,,,,,,,,,,
Love In Gotham City,Seu Pereira e Coletivo 401,125.955,0.66,0.795,0.872,0.259,6.47e-05,0.14,0.039,-6.357,252520.0,mpb,0.0,,,,,,,,,,
A Pessoa Que Você Mais Ama,Paulo Novaes;Tiago Nacarato,105.241,0.362,0.483,0.678,0.505,0.0,0.113,0.0519,-10.766,194120.0,mpb,0.0,,,,,,,,,,
Meu São Jorge,Lia de Itamaracá,95.033,0.676,0.664,0.876,0.549,3.37e-06,0.0861,0.0664,-11.347,200000.0,mpb,0.0,,,,,,,,,,
Eu Só Quero um Xodó (Ao Vivo),Dominguinhos,177.381,0.613,0.46,0.751,0.715,3.65e-05,0.552,0.0553,-11.462,178200.0,mpb,0.0,,,,,,,,,,
A Gente Voltou,Clarice Falcão,180.341,0.461,0.521,0.705,0.676,0.0017,0.0605,0.0768,-10.949,130037.0,mpb,0.0,,,,,,,,,,
Eu Nasci Há 10 Mil Anos Atrás,Raul Seixas,135.736,0.825,0.486,0.829,0.326,0.0,0.369,0.147,-10.004,289173.0,mpb,0.0,,,,,,,,,,
Samaúma,Tulipa Ruiz,93.833,0.753,0.848,0.89,0.0136,6.53e-05,0.159,0.131,-5.988,305073.0,mpb,0.0,,,,,,,,,,
Maracangalha,Dorival Caymmi,107.907,0.593,0.521,0.915,0.521,0.0,0.171,0.0391,-7.304,167200.0,mpb,0.0,,,,,,,,,,
Quem Sabe Numa Tarde (feat. Abel Pintos),Ana Carolina;Abel Pintos,96.024,0.524,0.74,0.673,0.47,0.0,0.608,0.0969,-9.786,230260.0,mpb,0.0,,,,,,,,,,
Lambe Lambe,Bala Desejo;Julia Mestre;Lucas Nunes;Dora Morelenbaum;Zé Ibarra,139.99,0.595,0.713,0.782,0.443,0.0409,0.108,0.0358,-10.415,311999.0,mpb,0.0,,,,,,,,,,
Identidade,Jorge Aragão,97.79,0.625,0.634,0.834,0.743,0.00191,0.213,0.045,-10.287,258506.0,mpb,0.0,,,,,,,,,,
Espera a Primavera,Nando Reis,138.063,0.892,0.621,0.641,0.24,4.33e-05,0.112,0.0467,-6.02,266944.0,mpb,0.0,,,,,,,,,,
Mainha Gosta Assim - Ao Vivo Em São Paulo / 2018,Ivete Sangalo;Leo Santana,149.875,0.842,0.636,0.668,0.0349,0.0,0.835,0.0514,-6.249,188226.0,mpb,0.0,,,,,,,,,,
Ogum,Big Up,89.971,0.698,0.429,0.481,0.312,1.74e-05,0.142,0.0826,-8.635,187059.0,mpb,0.0,,,,,,,,,,
Brilho de Leão,Rosa Neon,110.983,0.611,0.744,0.66,0.143,2.39e-06,0.136,0.0356,-8.138,186431.0,mpb,0.0,,,,,,,,,,
Vem Andar Comigo - Acústico,Jota Quest,147.137,0.284,0.464,0.458,0.778,0.0,0.695,0.0307,-14.977,274539.0,mpb,0.0,,,,,,,,,,
Não Sou Mais Disso / Tristeza - Ao Vivo,Diogo Nogueira,120.671,0.807,0.388,0.843,0.66,0.0,0.92,0.0576,-6.576,122942.0,mpb,0.0,,,,,,,,,,
De Sampa a São Luis - Ao vivo,Jorge Aragão,93.855,0.478,0.549,0.591,0.771,0.00233,0.695,0.0406,-13.805,301986.0,mpb,0.0,,,,,,,,,,
Flor Do Vidigal,Almir Sater;Renato Teixeira,122.047,0.641,0.68,0.398,0.758,1.3e-05,0.104,0.0281,-9.212,227325.0,mpb,0.0,,,,,,,,,,
Sambinha da Fralda Molhada,Palavra Cantada,103.039,0.613,0.725,0.499,0.671,3.04e-05,0.0506,0.0961,-9.739,178098.0,mpb,0.0,,,,,,,,,,
Calor da Rua,"Francisco, el Hombre",100.545,0.593,0.632,0.799,0.302,0.51,0.175,0.032,-6.473,201360.0,mpb,0.0,,,,,,,,,,
Amar Alguém,Marisa Monte,77.396,0.259,0.333,0.183,0.963,2.13e-05,0.0736,0.0409,-11.26,183693.0,mpb,0.0,,,,,,,,,,
Fingi na Hora Rir,Los Hermanos,142.533,0.543,0.527,0.112,0.0206,0.00174,0.0727,0.0341,-8.417,250800.0,mpb,0.0,,,,,,,,,,
Por Onde Andei - Ao Vivo,Nando Reis,138.711,0.33,0.401,0.332,0.86,3.31e-06,0.743,0.0304,-9.681,289160.0,mpb,0.0,,,,,,,,,,
Tocando Em Frente,Renato Teixeira;Raimundo Fagner;Almir Sater,201.54,0.45,0.292,0.467,0.747,0.00378,0.0939,0.044,-10.93,243764.0,mpb,0.0,,,,,,,,,,
Vela Aberta,Walter Franco,138.329,0.745,0.572,0.855,0.0895,8.64e-06,0.147,0.0444,-8.642,252013.0,mpb,0.0,,,,,,,,,,
O Vento e o Tempo,Almir Sater,117.526,0.563,0.547,0.605,0.719,0.00355,0.116,0.0349,-7.763,232066.0,mpb,0.0,,,,,,,,,,
Amor Meu Grande Amor,Angela Ro Ro;Frejat,95.836,0.607,0.437,0.36,0.323,0.0,0.389,0.0308,-3.562,212840.0,mpb,0.0,,,,,,,,,,
"Me Leva - Ao Vivo Em Vivo Rio,Brasil/2010",Diogo Nogueira,160.123,0.674,0.547,0.503,0.407,0.00115,0.715,0.0394,-9.584,299746.0,mpb,0.0,,,,,,,,,,
Tímida,Roupa Nova,75.105,0.572,0.571,0.879,0.655,0.0,0.194,0.0297,-10.482,237106.0,mpb,0.0,,,,,,,,,,
Esperando aviões - Ao vivo,Vander Lee,119.405,0.257,0.447,0.102,0.911,0.0,0.706,0.0316,-10.679,270186.0,mpb,0.0,,,,,,,,,,
Cara Valente - Ao Vivo Na Lapa,Maria Rita,89.369,0.839,0.603,0.611,0.442,4.16e-06,0.871,0.0519,-7.021,280508.0,mpb,0.0,,,,,,,,,,
Ando Só,Engenheiros Do Hawaii,109.536,0.906,0.55,0.664,0.00417,1.77e-05,0.439,0.038,-6.611,234506.0,mpb,0.0,,,,,,,,,,
Nada por Mim,Herbert Vianna,87.886,0.225,0.433,0.509,0.882,0.00125,0.127,0.0537,-12.011,103413.0,mpb,0.0,,,,,,,,,,
Sete Desejos - Ao Vivo,Alceu Valença;Orquestra Ouro Preto,102.119,0.564,0.427,0.474,0.558,0.00189,0.797,0.0324,-10.231,244586.0,mpb,0.0,,,,,,,,,,
Do Jeito Que A Vida Quer/Como Dizia O Mestre - Live,Benito Di Paula,103.038,0.777,0.434,0.405,0.538,0.0,0.935,0.103,-9.252,366760.0,mpb,0.0,,,,,,,,,,
"Mulher Nova, Bonita e Carinhosa Faz o Homem Gemer Sem Sentir Dor",Amelinha,103.162,0.437,0.477,0.248,0.46,0.0,0.0962,0.0406,-12.441,355760.0,mpb,0.0,,,,,,,,,,
Eu Sou De Lá,Fafá de Belém,100.626,0.469,0.645,0.258,0.809,0.0,0.174,0.0355,-6.538,341960.0,mpb,1.0,,,,,,,,,,
Linda,"Projota, ANAVITÓRIA",145.843,0.714,0.778,0.681,0.031,1.66e-06,0.0554,0.101,-4.332,175270.0,mpb,0.0,,,,,,,,,,
Tudo que sonhamos,"UM44K, Luan Otten",114.989,0.492,0.704,0.398,0.63,0.0,0.155,0.0317,-6.79,149666.0,mpb,0.0,,,,,,,,,,
Tarada - Ao Vivo,"Leo Santana, Ivete Sangalo, L7NNON",110.009,0.898,0.716,0.634,0.79,0.0,0.977,0.142,-2.967,199552.0,mpb,1.0,,,,,,,,,,
